district_clean,state_clean,year,CERI_norm,Risk_Category,
kanpurnagar,uttar pradesh,2021,0.417362401,Medium Risk,
kanpurnagar,uttar pradesh,2022,0.367930688,Medium Risk,
kanpurnagar,uttar pradesh,2023,0.365924779,Medium Risk,
kaushambi,uttar pradesh,2017,0.852844637,High Risk,
kaushambi,uttar pradesh,2018,0.734785285,High Risk,
kaushambi,uttar pradesh,2019,0.730635626,High Risk,
kaushambi,uttar pradesh,2020,0.427651206,Medium Risk,
kaushambi,uttar pradesh,2021,0.467679125,Medium Risk,
kaushambi,uttar pradesh,2022,0.430076456,Medium Risk,
kaushambi,uttar pradesh,2023,0.409273544,Medium Risk,
kushinagar,uttar pradesh,2017,0.874880809,High Risk,
kushinagar,uttar pradesh,2018,0.723307124,High Risk,
kushinagar,uttar pradesh,2019,0.698750854,High Risk,
kushinagar,uttar pradesh,2020,0.47260802,Medium Risk,
kushinagar,uttar pradesh,2021,0.480942117,Medium Risk,
kushinagar,uttar pradesh,2022,0.419032624,Medium Risk,
kushinagar,uttar pradesh,2023,0.393374368,Medium Risk,
lakhimpurkheri,uttar pradesh,2017,0.948324757,High Risk,
lakhimpurkheri,uttar pradesh,2018,0.801493841,High Risk,
lakhimpurkheri,uttar pradesh,2019,0.76655394,High Risk,
lakhimpurkheri,uttar pradesh,2020,0.479455488,Medium Risk,
lakhimpurkheri,uttar pradesh,2021,0.480320476,Medium Risk,
lakhimpurkheri,uttar pradesh,2022,0.451250668,Medium Risk,
lakhimpurkheri,uttar pradesh,2023,0.477873136,Medium Risk,
lalitpur,uttar pradesh,2017,0.83961218,High Risk,
lalitpur,uttar pradesh,2018,0.70483527,High Risk,
lalitpur,uttar pradesh,2019,0.722047384,High Risk,
lalitpur,uttar pradesh,2020,0.402725044,Medium Risk,
lalitpur,uttar pradesh,2021,0.424465368,Medium Risk,
lalitpur,uttar pradesh,2022,0.441027907,Medium Risk,
lalitpur,uttar pradesh,2023,0.404439743,Medium Risk,
lucknow,uttar pradesh,2017,0.783013265,High Risk,
lucknow,uttar pradesh,2018,0.646329016,Medium Risk,
lucknow,uttar pradesh,2019,0.619286155,Medium Risk,
lucknow,uttar pradesh,2020,0.337599714,Low Risk,
lucknow,uttar pradesh,2021,0.363940606,Medium Risk,
lucknow,uttar pradesh,2022,0.32639902,Low Risk,
lucknow,uttar pradesh,2023,0.342679238,Medium Risk,
maharajganj,uttar pradesh,2017,0.890252097,High Risk,
maharajganj,uttar pradesh,2018,0.733464612,High Risk,
maharajganj,uttar pradesh,2019,0.69795126,High Risk,
maharajganj,uttar pradesh,2020,0.468384665,Medium Risk,
maharajganj,uttar pradesh,2021,0.489726118,Medium Risk,
maharajganj,uttar pradesh,2022,0.420421744,Medium Risk,
maharajganj,uttar pradesh,2023,0.406517198,Medium Risk,
mahoba,uttar pradesh,2017,0.816977113,High Risk,
mahoba,uttar pradesh,2018,0.689800784,High Risk,
mahoba,uttar pradesh,2019,0.710186,High Risk,
mahoba,uttar pradesh,2020,0.388922751,Medium Risk,
mahoba,uttar pradesh,2021,0.402546022,Medium Risk,
mahoba,uttar pradesh,2022,0.422751256,Medium Risk,
mahoba,uttar pradesh,2023,0.384276829,Medium Risk,
mainpuri,uttar pradesh,2017,0.803191889,High Risk,
mainpuri,uttar pradesh,2018,0.707607235,High Risk,
mainpuri,uttar pradesh,2019,0.671194429,High Risk,
mainpuri,uttar pradesh,2020,0.376163821,Medium Risk,
mainpuri,uttar pradesh,2021,0.388606102,Medium Risk,
mainpuri,uttar pradesh,2022,0.357070394,Medium Risk,
mainpuri,uttar pradesh,2023,0.387157005,Medium Risk,
mathura,uttar pradesh,2017,0.785944615,High Risk,
mathura,uttar pradesh,2018,0.688949884,High Risk,
mathura,uttar pradesh,2019,0.656289902,Medium Risk,
mathura,uttar pradesh,2020,0.388224547,Medium Risk,
mathura,uttar pradesh,2021,0.387638035,Medium Risk,
mathura,uttar pradesh,2022,0.355574077,Medium Risk,
mathura,uttar pradesh,2023,0.376028977,Medium Risk,
mau,uttar pradesh,2017,0.827495239,High Risk,
mau,uttar pradesh,2018,0.682245229,High Risk,
mau,uttar pradesh,2019,0.670922913,High Risk,
mau,uttar pradesh,2020,0.429795867,Medium Risk,
mau,uttar pradesh,2021,0.442925425,Medium Risk,
mau,uttar pradesh,2022,0.394461756,Medium Risk,
mau,uttar pradesh,2023,0.37508985,Medium Risk,
meerut,uttar pradesh,2017,0.797208615,High Risk,
meerut,uttar pradesh,2018,0.698668584,High Risk,
meerut,uttar pradesh,2019,0.628036112,Medium Risk,
meerut,uttar pradesh,2020,0.350961055,Medium Risk,
meerut,uttar pradesh,2021,0.378370377,Medium Risk,
meerut,uttar pradesh,2022,0.342810771,Medium Risk,
meerut,uttar pradesh,2023,0.36714928,Medium Risk,
mirzapur,uttar pradesh,2017,0.861784114,High Risk,
mirzapur,uttar pradesh,2018,0.701019244,High Risk,
mirzapur,uttar pradesh,2019,0.700165956,High Risk,
mirzapur,uttar pradesh,2020,0.439456026,Medium Risk,
mirzapur,uttar pradesh,2021,0.431580246,Medium Risk,
mirzapur,uttar pradesh,2022,0.417139039,Medium Risk,
mirzapur,uttar pradesh,2023,0.382481047,Medium Risk,
moradabad,uttar pradesh,2017,0.848802701,High Risk,
moradabad,uttar pradesh,2018,0.717848759,High Risk,
moradabad,uttar pradesh,2019,0.6741897,High Risk,
moradabad,uttar pradesh,2020,0.389931001,Medium Risk,
moradabad,uttar pradesh,2021,0.388734167,Medium Risk,
moradabad,uttar pradesh,2022,0.365042189,Medium Risk,
moradabad,uttar pradesh,2023,0.409382629,Medium Risk,
muzaffarnagar,uttar pradesh,2017,0.839321458,High Risk,
muzaffarnagar,uttar pradesh,2018,0.720657992,High Risk,
muzaffarnagar,uttar pradesh,2019,0.671802035,High Risk,
muzaffarnagar,uttar pradesh,2020,0.402194002,Medium Risk,
muzaffarnagar,uttar pradesh,2021,0.408938758,Medium Risk,
muzaffarnagar,uttar pradesh,2022,0.370986438,Medium Risk,
muzaffarnagar,uttar pradesh,2023,0.390412388,Medium Risk,
pilibhit,uttar pradesh,2017,0.818710814,High Risk,
pilibhit,uttar pradesh,2018,0.684367534,High Risk,
pilibhit,uttar pradesh,2019,0.66092321,Medium Risk,
pilibhit,uttar pradesh,2020,0.383176928,Medium Risk,
pilibhit,uttar pradesh,2021,0.383516578,Medium Risk,
pilibhit,uttar pradesh,2022,0.341912983,Medium Risk,
pilibhit,uttar pradesh,2023,0.393864679,Medium Risk,
pratapgarh,uttar pradesh,2017,0.914306433,High Risk,
pratapgarh,uttar pradesh,2017,0.914413361,High Risk,
pratapgarh,uttar pradesh,2018,0.774294436,High Risk,
pratapgarh,uttar pradesh,2018,0.774401543,High Risk,
pratapgarh,uttar pradesh,2019,0.782545934,High Risk,
pratapgarh,uttar pradesh,2019,0.782653222,High Risk,
pratapgarh,uttar pradesh,2020,0.482254153,Medium Risk,
pratapgarh,uttar pradesh,2020,0.482361622,Medium Risk,
pratapgarh,uttar pradesh,2021,0.501187099,Medium Risk,
pratapgarh,uttar pradesh,2021,0.501294748,Medium Risk,
pratapgarh,uttar pradesh,2022,0.481339002,Medium Risk,
pratapgarh,uttar pradesh,2022,0.481446832,Medium Risk,
pratapgarh,uttar pradesh,2023,0.469506683,Medium Risk,
pratapgarh,uttar pradesh,2023,0.469614694,Medium Risk,
rampur,uttar pradesh,2017,0.833288849,High Risk,
rampur,uttar pradesh,2018,0.690266794,High Risk,
rampur,uttar pradesh,2019,0.664575146,Medium Risk,
rampur,uttar pradesh,2020,0.372220336,Medium Risk,
rampur,uttar pradesh,2021,0.383646143,Medium Risk,
rampur,uttar pradesh,2022,0.34518642,Medium Risk,
rampur,uttar pradesh,2023,0.403750729,Medium Risk,
saharanpur,uttar pradesh,2017,0.840068261,High Risk,
saharanpur,uttar pradesh,2018,0.707445287,High Risk,
saharanpur,uttar pradesh,2019,0.680741347,High Risk,
saharanpur,uttar pradesh,2020,0.413588927,Medium Risk,
saharanpur,uttar pradesh,2021,0.395915389,Medium Risk,
saharanpur,uttar pradesh,2022,0.375411075,Medium Risk,
saharanpur,uttar pradesh,2023,0.40345465,Medium Risk,
santravidasnagar,uttar pradesh,2017,0.888211892,High Risk,
santravidasnagar,uttar pradesh,2018,0.738038192,High Risk,
santravidasnagar,uttar pradesh,2019,0.730234688,High Risk,
santravidasnagar,uttar pradesh,2020,0.46519538,Medium Risk,
santravidasnagar,uttar pradesh,2021,0.476734978,Medium Risk,
santravidasnagar,uttar pradesh,2022,0.437319651,Medium Risk,
santravidasnagar,uttar pradesh,2023,0.429884831,Medium Risk,
shahjahanpur,uttar pradesh,2017,0.843573773,High Risk,
shahjahanpur,uttar pradesh,2018,0.712400158,High Risk,
shahjahanpur,uttar pradesh,2019,0.680146597,High Risk,
shahjahanpur,uttar pradesh,2020,0.394304029,Medium Risk,
shahjahanpur,uttar pradesh,2021,0.407360549,Medium Risk,
shahjahanpur,uttar pradesh,2022,0.35587363,Medium Risk,
shahjahanpur,uttar pradesh,2023,0.392697898,Medium Risk,
shravasti,uttar pradesh,2017,0.888872096,High Risk,
shravasti,uttar pradesh,2018,0.74274958,High Risk,
shravasti,uttar pradesh,2019,0.716505501,High Risk,
shravasti,uttar pradesh,2020,0.447834259,Medium Risk,
shravasti,uttar pradesh,2021,0.457225588,Medium Risk,
shravasti,uttar pradesh,2022,0.417980258,Medium Risk,
shravasti,uttar pradesh,2023,0.410890452,Medium Risk,
siddharthnagar,uttar pradesh,2017,1,High Risk,
siddharthnagar,uttar pradesh,2018,0.822960213,High Risk,
siddharthnagar,uttar pradesh,2019,0.785256853,High Risk,
siddharthnagar,uttar pradesh,2020,0.543412736,Medium Risk,
siddharthnagar,uttar pradesh,2021,0.567888581,Medium Risk,
siddharthnagar,uttar pradesh,2022,0.504423974,Medium Risk,
siddharthnagar,uttar pradesh,2023,0.502950345,Medium Risk,
sitapur,uttar pradesh,2017,0.890069007,High Risk,
sitapur,uttar pradesh,2018,0.745446016,High Risk,
sitapur,uttar pradesh,2019,0.728170158,High Risk,
sitapur,uttar pradesh,2020,0.41161126,Medium Risk,
sitapur,uttar pradesh,2021,0.437224324,Medium Risk,
sitapur,uttar pradesh,2022,0.407587442,Medium Risk,
sitapur,uttar pradesh,2023,0.410149039,Medium Risk,
sonbhadra,uttar pradesh,2017,0.894800688,High Risk,
sonbhadra,uttar pradesh,2018,0.737900005,High Risk,
sonbhadra,uttar pradesh,2019,0.742882969,High Risk,
sonbhadra,uttar pradesh,2020,0.477945056,Medium Risk,
sonbhadra,uttar pradesh,2021,0.47389731,Medium Risk,
sonbhadra,uttar pradesh,2022,0.443965578,Medium Risk,
sonbhadra,uttar pradesh,2023,0.415744245,Medium Risk,
sultanpur,uttar pradesh,2017,0.869976442,High Risk,
sultanpur,uttar pradesh,2018,0.731198195,High Risk,
sultanpur,uttar pradesh,2019,0.702280964,High Risk,
sultanpur,uttar pradesh,2020,0.433262842,Medium Risk,
sultanpur,uttar pradesh,2021,0.462384134,Medium Risk,
sultanpur,uttar pradesh,2022,0.411821834,Medium Risk,
sultanpur,uttar pradesh,2023,0.408972822,Medium Risk,
unnao,uttar pradesh,2017,0.835760633,High Risk,
unnao,uttar pradesh,2018,0.726454466,High Risk,
unnao,uttar pradesh,2019,0.686560054,High Risk,
unnao,uttar pradesh,2020,0.419831534,Medium Risk,
unnao,uttar pradesh,2021,0.426356251,Medium Risk,
unnao,uttar pradesh,2022,0.401952141,Medium Risk,
unnao,uttar pradesh,2023,0.403554249,Medium Risk,
varanasi,uttar pradesh,2017,0.796739982,High Risk,
varanasi,uttar pradesh,2018,0.628505396,Medium Risk,
varanasi,uttar pradesh,2019,0.631449483,Medium Risk,
varanasi,uttar pradesh,2020,0.387578409,Medium Risk,
varanasi,uttar pradesh,2021,0.379818508,Medium Risk,
varanasi,uttar pradesh,2022,0.343028391,Medium Risk,
varanasi,uttar pradesh,2023,0.342425757,Medium Risk,
almora,uttarakhand,2017,0.380466466,Medium Risk,
almora,uttarakhand,2018,0.394953373,Medium Risk,
almora,uttarakhand,2019,0.396014635,Medium Risk,
almora,uttarakhand,2020,0.587787522,Medium Risk,
almora,uttarakhand,2021,0.530952662,Medium Risk,
almora,uttarakhand,2022,0.498661144,Medium Risk,
almora,uttarakhand,2023,0.514168473,Medium Risk,
bageshwar,uttarakhand,2017,0.421304045,Medium Risk,
bageshwar,uttarakhand,2018,0.424578985,Medium Risk,
bageshwar,uttarakhand,2019,0.428081915,Medium Risk,
bageshwar,uttarakhand,2020,0.60567122,Medium Risk,
bageshwar,uttarakhand,2021,0.552916959,Medium Risk,
bageshwar,uttarakhand,2022,0.513894906,Medium Risk,
bageshwar,uttarakhand,2023,0.538565495,Medium Risk,
chamoli,uttarakhand,2017,0.349275176,Medium Risk,
chamoli,uttarakhand,2017,0.374196757,Medium Risk,
chamoli,uttarakhand,2018,0.362127715,Medium Risk,
chamoli,uttarakhand,2018,0.387230842,Medium Risk,
chamoli,uttarakhand,2019,0.37807018,Medium Risk,
chamoli,uttarakhand,2019,0.403356173,Medium Risk,
chamoli,uttarakhand,2020,0.549194194,Medium Risk,
chamoli,uttarakhand,2020,0.574664387,Medium Risk,
chamoli,uttarakhand,2021,0.486482707,Medium Risk,
chamoli,uttarakhand,2021,0.512138439,Medium Risk,
chamoli,uttarakhand,2022,0.456227567,Medium Risk,
chamoli,uttarakhand,2022,0.482070193,Medium Risk,
chamoli,uttarakhand,2023,0.452675665,Medium Risk,
chamoli,uttarakhand,2023,0.478706544,Medium Risk,
champawat,uttarakhand,2017,0.357897036,Medium Risk,
champawat,uttarakhand,2018,0.382829831,Medium Risk,
champawat,uttarakhand,2019,0.365363216,Medium Risk,
champawat,uttarakhand,2020,0.572102055,Medium Risk,
champawat,uttarakhand,2021,0.498270039,Medium Risk,
champawat,uttarakhand,2022,0.453088897,Medium Risk,
champawat,uttarakhand,2023,0.481801721,Medium Risk,
dehradun,uttarakhand,2017,0.304748757,Low Risk,
dehradun,uttarakhand,2018,0.349219113,Medium Risk,
dehradun,uttarakhand,2019,0.308285049,Low Risk,
dehradun,uttarakhand,2020,0.527454902,Medium Risk,
dehradun,uttarakhand,2021,0.452338552,Medium Risk,
dehradun,uttarakhand,2022,0.42528004,Medium Risk,
dehradun,uttarakhand,2023,0.453554098,Medium Risk,
garhwal,uttarakhand,2017,0.367403999,Medium Risk,
garhwal,uttarakhand,2018,0.374165811,Medium Risk,
garhwal,uttarakhand,2019,0.369035254,Medium Risk,
garhwal,uttarakhand,2020,0.585591862,Medium Risk,
garhwal,uttarakhand,2021,0.504715842,Medium Risk,
garhwal,uttarakhand,2022,0.466375105,Medium Risk,
garhwal,uttarakhand,2023,0.49562865,Medium Risk,
hardwar,uttarakhand,2017,0.358095254,Medium Risk,
hardwar,uttarakhand,2018,0.385512187,Medium Risk,
hardwar,uttarakhand,2019,0.346761808,Medium Risk,
hardwar,uttarakhand,2020,0.557480419,Medium Risk,
hardwar,uttarakhand,2021,0.513511603,Medium Risk,
hardwar,uttarakhand,2022,0.449487477,Medium Risk,
hardwar,uttarakhand,2023,0.472437922,Medium Risk,
nainital,uttarakhand,2017,0.324834786,Low Risk,
nainital,uttarakhand,2018,0.349595911,Medium Risk,
nainital,uttarakhand,2019,0.339563514,Low Risk,
nainital,uttarakhand,2020,0.54746357,Medium Risk,
nainital,uttarakhand,2021,0.467627422,Medium Risk,
nainital,uttarakhand,2022,0.441615662,Medium Risk,
nainital,uttarakhand,2023,0.454319947,Medium Risk,
pithoragarh,uttarakhand,2017,0.3416785,Medium Risk,
pithoragarh,uttarakhand,2017,0.349670316,Medium Risk,
pithoragarh,uttarakhand,2018,0.357071144,Medium Risk,
pithoragarh,uttarakhand,2018,0.36511229,Medium Risk,
pithoragarh,uttarakhand,2019,0.362751729,Medium Risk,
pithoragarh,uttarakhand,2019,0.37084251,Medium Risk,
pithoragarh,uttarakhand,2020,0.531090559,Medium Risk,
pithoragarh,uttarakhand,2020,0.53923128,Medium Risk,
pithoragarh,uttarakhand,2021,0.478124745,Medium Risk,
pithoragarh,uttarakhand,2021,0.486315717,Medium Risk,
pithoragarh,uttarakhand,2022,0.450650789,Medium Risk,
pithoragarh,uttarakhand,2022,0.45889232,Medium Risk,
pithoragarh,uttarakhand,2023,0.444654278,Medium Risk,
pithoragarh,uttarakhand,2023,0.452946681,Medium Risk,
rudraprayag,uttarakhand,2017,0.396596869,Medium Risk,
rudraprayag,uttarakhand,2018,0.393574942,Medium Risk,
rudraprayag,uttarakhand,2019,0.394398766,Medium Risk,
rudraprayag,uttarakhand,2020,0.589370771,Medium Risk,
rudraprayag,uttarakhand,2021,0.513341158,Medium Risk,
rudraprayag,uttarakhand,2022,0.486123254,Medium Risk,
rudraprayag,uttarakhand,2023,0.518888065,Medium Risk,
udhamsinghnagar,uttarakhand,2017,0.482912293,Medium Risk,
udhamsinghnagar,uttarakhand,2018,0.490488802,Medium Risk,
udhamsinghnagar,uttarakhand,2019,0.469308434,Medium Risk,
udhamsinghnagar,uttarakhand,2020,0.672339224,High Risk,
udhamsinghnagar,uttarakhand,2021,0.599313341,Medium Risk,
udhamsinghnagar,uttarakhand,2022,0.54763423,Medium Risk,
udhamsinghnagar,uttarakhand,2023,0.599025098,Medium Risk,
uttarkashi,uttarakhand,2017,0.344659771,Medium Risk,
uttarkashi,uttarakhand,2017,0.345703121,Medium Risk,
uttarkashi,uttarakhand,2018,0.364870886,Medium Risk,
uttarkashi,uttarakhand,2018,0.365927797,Medium Risk,
uttarkashi,uttarakhand,2019,0.368821355,Medium Risk,
uttarkashi,uttarakhand,2019,0.369892002,Medium Risk,
uttarkashi,uttarakhand,2020,0.553434607,Medium Risk,
uttarkashi,uttarakhand,2020,0.554519171,Medium Risk,
uttarkashi,uttarakhand,2021,0.487505047,Medium Risk,
uttarkashi,uttarakhand,2021,0.488603707,Medium Risk,
uttarkashi,uttarakhand,2022,0.459716202,Medium Risk,
uttarkashi,uttarakhand,2022,0.460829142,Medium Risk,
uttarkashi,uttarakhand,2023,0.466846869,Medium Risk,
uttarkashi,uttarakhand,2023,0.467974274,Medium Risk,
bankura,west bengal,2017,0.680821973,High Risk,
bankura,west bengal,2018,0.525859124,Medium Risk,
bankura,west bengal,2019,0.52304237,Medium Risk,
bankura,west bengal,2020,0.374154533,Medium Risk,
bankura,west bengal,2021,0.400936919,Medium Risk,
bankura,west bengal,2022,0.325534784,Low Risk,
bankura,west bengal,2023,0.326901325,Low Risk,
barddhaman,west bengal,2017,0.665793812,Medium Risk,
barddhaman,west bengal,2018,0.516832951,Medium Risk,
barddhaman,west bengal,2019,0.510329586,Medium Risk,
barddhaman,west bengal,2020,0.362500168,Medium Risk,
barddhaman,west bengal,2021,0.381505524,Medium Risk,
barddhaman,west bengal,2022,0.298355712,Low Risk,
barddhaman,west bengal,2023,0.292086113,Low Risk,
birbhum,west bengal,2017,0.663971237,Medium Risk,
birbhum,west bengal,2018,0.507718958,Medium Risk,
birbhum,west bengal,2019,0.526058588,Medium Risk,
birbhum,west bengal,2020,0.392325526,Medium Risk,
birbhum,west bengal,2021,0.406754633,Medium Risk,
birbhum,west bengal,2022,0.327665539,Low Risk,
birbhum,west bengal,2023,0.315923205,Low Risk,
dakshindinajpur,west bengal,2017,0.637702042,Medium Risk,
dakshindinajpur,west bengal,2018,0.489057549,Medium Risk,
dakshindinajpur,west bengal,2019,0.54812935,Medium Risk,
dakshindinajpur,west bengal,2020,0.401120906,Medium Risk,
dakshindinajpur,west bengal,2021,0.361568223,Medium Risk,
dakshindinajpur,west bengal,2022,0.354811377,Medium Risk,
dakshindinajpur,west bengal,2023,0.351279376,Medium Risk,
darjiling,west bengal,2017,0.554855513,Medium Risk,
darjiling,west bengal,2018,0.421288492,Medium Risk,
darjiling,west bengal,2019,0.441561026,Medium Risk,
darjiling,west bengal,2020,0.295736684,Low Risk,
darjiling,west bengal,2021,0.302016383,Low Risk,
darjiling,west bengal,2022,0.322180435,Low Risk,
darjiling,west bengal,2023,0.266098566,Low Risk,
haora,west bengal,2017,0.581488133,Medium Risk,
haora,west bengal,2018,0.436103946,Medium Risk,
haora,west bengal,2019,0.457838955,Medium Risk,
haora,west bengal,2020,0.265738942,Low Risk,
haora,west bengal,2021,0.313691215,Low Risk,
haora,west bengal,2022,0.247955465,Low Risk,
haora,west bengal,2023,0.249663351,Low Risk,
hugli,west bengal,2017,0.605855488,Medium Risk,
hugli,west bengal,2018,0.447439137,Medium Risk,
hugli,west bengal,2019,0.480997928,Medium Risk,
hugli,west bengal,2020,0.321960729,Low Risk,
hugli,west bengal,2021,0.343263245,Medium Risk,
hugli,west bengal,2022,0.25640176,Low Risk,
hugli,west bengal,2023,0.264819074,Low Risk,
jalpaiguri,west bengal,2017,0.603869095,Medium Risk,
jalpaiguri,west bengal,2018,0.50341961,Medium Risk,
jalpaiguri,west bengal,2019,0.506812873,Medium Risk,
jalpaiguri,west bengal,2020,0.37236676,Medium Risk,
jalpaiguri,west bengal,2021,0.336703029,Low Risk,
jalpaiguri,west bengal,2022,0.346175769,Medium Risk,
jalpaiguri,west bengal,2023,0.312554803,Low Risk,
kochbihar,west bengal,2017,0.690794337,High Risk,
kochbihar,west bengal,2018,0.542933397,Medium Risk,
kochbihar,west bengal,2019,0.599326211,Medium Risk,
kochbihar,west bengal,2020,0.461092957,Medium Risk,
kochbihar,west bengal,2021,0.389312645,Medium Risk,
kochbihar,west bengal,2022,0.418280487,Medium Risk,
kochbihar,west bengal,2023,0.373755135,Medium Risk,
kolkata,west bengal,2017,0.637257716,Medium Risk,
kolkata,west bengal,2018,0.503996244,Medium Risk,
kolkata,west bengal,2019,0.545201319,Medium Risk,
kolkata,west bengal,2020,0.364637161,Medium Risk,
kolkata,west bengal,2021,0.404769953,Medium Risk,
kolkata,west bengal,2022,0.328203443,Low Risk,
kolkata,west bengal,2023,0.349962874,Medium Risk,
maldah,west bengal,2017,0.660428071,Medium Risk,
maldah,west bengal,2018,0.482187184,Medium Risk,
