State,District,Year,ANC 4+ visits %,Adequate child diet %,Child anaemia %,Child stunting %,Child underweight %,Clean fuel %,Drinking water access %,Early marriage %,Electricity access %,Institutional births %,Population below 15 %,Sanitation %,Sex ratio,Teen pregnancy %,Women 10+ schooling %,Women anaemia %,Women literacy %,Exposure Score
Gujarat,Tapi,2016,74.5,7.4,49.5,35.9,42.4,22.7,93.7,17.2,93.6,83.2,22.5,40.4,65,7.4,32.5,54.4,72,0.548722386
Gujarat,Tapi,2019,91,4,80.7,41.7,51.8,45.5,99,25.3,97.6,92.9,21,70.2,1,9.9,32.5,77.4,4,0.487625762
Gujarat,Tapi,2020,91,4,80.7,41.7,51.8,45.5,99,25.3,97.6,92.9,21,70.2,1,9.9,32.5,77.4,4,0.487625762
Gujarat,Tapi,2021,91,4,80.7,41.7,51.8,45.5,99,25.3,97.6,92.9,21,70.2,1,9.9,32.5,77.4,4,0.487625762
Gujarat,The Dangs,2015,47.6,2,74.1,48.1,60,9.1,69.9,37.6,88.2,53.2,33.5,18.4,965,23.8,16.3,72.2,68.9,0.37255294
Gujarat,The Dangs,2016,47.6,2,74.1,48.1,60,9.1,69.9,37.6,88.2,53.2,33.5,18.4,965,23.8,16.3,72.2,68.9,0.37255294
Gujarat,The Dangs,2019,90.2,14.7,82.4,37.6,53.1,23.4,91.2,30.2,95.9,74.5,28.8,71.7,23,13,20.7,77.2,4,0.440008405
Gujarat,The Dangs,2020,90.2,14.7,82.4,37.6,53.1,23.4,91.2,30.2,95.9,74.5,28.8,71.7,23,13,20.7,77.2,4,0.440008405
Gujarat,The Dangs,2021,90.2,14.7,82.4,37.6,53.1,23.4,91.2,30.2,95.9,74.5,28.8,71.7,23,13,20.7,77.2,4,0.440008405
Gujarat,Vadodara,2015,65.9,6.6,86.4,42.3,39.9,78.1,99.5,22.8,97.3,95.9,21,85.6,953,10.3,46.4,72.3,84.6,0.636180097
Gujarat,Vadodara,2016,65.9,6.6,86.4,42.3,39.9,78.1,99.5,22.8,97.3,95.9,21,85.6,953,10.3,46.4,72.3,84.6,0.636180097
Gujarat,Vadodara,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Gujarat,Vadodara,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Gujarat,Vadodara,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Gujarat,Valsad,2015,55,5,50.4,43.3,41.9,56.7,91.9,19.9,98.7,75,25.6,60.9,995,15,45.3,50.9,82.9,0.605492692
Gujarat,Valsad,2016,55,5,50.4,43.3,41.9,56.7,91.9,19.9,98.7,75,25.6,60.9,995,15,45.3,50.9,82.9,0.605492692
Gujarat,Valsad,2019,92.5,14.5,87.6,37.8,34.8,73.1,98,19.4,98.6,96.5,25.2,85.3,9,6.5,45.6,75.7,4,0.563977673
Gujarat,Valsad,2020,92.5,14.5,87.6,37.8,34.8,73.1,98,19.4,98.6,96.5,25.2,85.3,9,6.5,45.6,75.7,4,0.563977673
Gujarat,Valsad,2021,92.5,14.5,87.6,37.8,34.8,73.1,98,19.4,98.6,96.5,25.2,85.3,9,6.5,45.6,75.7,4,0.563977673
Haryana,Ambala,2015,64.7,12.7,75.1,19.8,32.9,67.8,99.8,7.6,99.9,96.1,22.8,90.9,846,2.6,64.2,68.6,85,0.721461753
Haryana,Ambala,2016,64.7,12.7,75.1,19.8,32.9,67.8,99.8,7.6,99.9,96.1,22.8,90.9,846,2.6,64.2,68.6,85,0.721461753
Haryana,Ambala,2019,57.4,18.7,64.2,24.1,13.7,81.6,99.3,6.4,99.6,97.8,21.6,87.2,930,0.8,55.3,46.1,4,0.724847721
Haryana,Ambala,2020,57.4,18.7,64.2,24.1,13.7,81.6,99.3,6.4,99.6,97.8,21.6,87.2,930,0.8,55.3,46.1,4,0.724847721
Haryana,Ambala,2021,57.4,18.7,64.2,24.1,13.7,81.6,99.3,6.4,99.6,97.8,21.6,87.2,930,0.8,55.3,46.1,4,0.724847721
Haryana,Bhiwani,2015,60.4,9.6,69.2,29,20.6,36.6,97.5,15,100,97.7,24.8,89.7,985,3.4,47,66.4,78.8,0.682335767
Haryana,Bhiwani,2016,60.4,9.6,69.2,29,20.6,36.6,97.5,15,100,97.7,24.8,89.7,985,3.4,47,66.4,78.8,0.682335767
Haryana,Bhiwani,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Haryana,Bhiwani,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Haryana,Bhiwani,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Haryana,Charkhi Dadri,2015,53.4,13.1,67.2,23.9,16.9,36.2,97.3,11.8,99.5,98.9,23.4,90.4,964,3.1,54.5,72.6,83.6,0.703004663
Haryana,Charkhi Dadri,2016,53.4,13.1,67.2,23.9,16.9,36.2,97.3,11.8,99.5,98.9,23.4,90.4,964,3.1,54.5,72.6,83.6,0.703004663
Haryana,Charkhi Dadri,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Haryana,Charkhi Dadri,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Haryana,Charkhi Dadri,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Haryana,Faridabad,2015,30.1,12.8,75,29.7,20.5,82.6,99.2,21.6,99.3,72,31.1,80.5,826,5.8,42,54.1,82.3,0.645789034
Haryana,Faridabad,2016,30.1,12.8,75,29.7,20.5,82.6,99.2,21.6,99.3,72,31.1,80.5,826,5.8,42,54.1,82.3,0.645789034
Haryana,Faridabad,2019,51.2,12.3,68.4,28.9,19.5,89.3,97.9,15.3,100,92.5,25,84.2,890,2.8,55.6,54.2,4,0.671586627
Haryana,Faridabad,2020,51.2,12.3,68.4,28.9,19.5,89.3,97.9,15.3,100,92.5,25,84.2,890,2.8,55.6,54.2,4,0.671586627
Haryana,Faridabad,2021,51.2,12.3,68.4,28.9,19.5,89.3,97.9,15.3,100,92.5,25,84.2,890,2.8,55.6,54.2,4,0.671586627
Haryana,Fatehabad,2015,60.7,12.1,70.5,28.5,30,39.1,99.9,17.1,99.8,91.2,25.5,88.7,908,3.8,38.3,65.4,71.1,0.653800051
Haryana,Fatehabad,2016,60.7,12.1,70.5,28.5,30,39.1,99.9,17.1,99.8,91.2,25.5,88.7,908,3.8,38.3,65.4,71.1,0.653800051
Haryana,Fatehabad,2019,60.1,12.8,59.3,24.6,26.6,43.7,99.8,11.7,99.8,97.9,24.1,87.3,908,2.1,41.5,62.3,4,0.650896541
Haryana,Fatehabad,2020,60.1,12.8,59.3,24.6,26.6,43.7,99.8,11.7,99.8,97.9,24.1,87.3,908,2.1,41.5,62.3,4,0.650896541
Haryana,Fatehabad,2021,60.1,12.8,59.3,24.6,26.6,43.7,99.8,11.7,99.8,97.9,24.1,87.3,908,2.1,41.5,62.3,4,0.650896541
Haryana,Gurgaon,2015,33.1,6.3,66.2,41.2,30.6,82,99.5,36.5,99.8,74.2,30.2,70.9,812,1.3,51,73.2,85.4,0.606557929
Haryana,Gurgaon,2016,33.1,6.3,66.2,41.2,30.6,82,99.5,36.5,99.8,74.2,30.2,70.9,812,1.3,51,73.2,85.4,0.606557929
Haryana,Gurgaon,2019,48.1,11.8,67.7,22.1,22.2,81,99.7,20.7,99.4,96.7,24.7,84.5,871,6.9,59.6,67.5,4,0.653065555
Haryana,Gurgaon,2020,48.1,11.8,67.7,22.1,22.2,81,99.7,20.7,99.4,96.7,24.7,84.5,871,6.9,59.6,67.5,4,0.653065555
Haryana,Gurgaon,2021,48.1,11.8,67.7,22.1,22.2,81,99.7,20.7,99.4,96.7,24.7,84.5,871,6.9,59.6,67.5,4,0.653065555
Haryana,Hisar,2015,40.5,2.1,66.4,25.6,23.5,38.8,96.9,17.7,99.2,90.8,25.6,86.3,883,4.6,42.8,59.5,77.7,0.648100683
Haryana,Hisar,2016,40.5,2.1,66.4,25.6,23.5,38.8,96.9,17.7,99.2,90.8,25.6,86.3,883,4.6,42.8,59.5,77.7,0.648100683
Haryana,Hisar,2019,69.9,3,70.5,27.8,21.4,44.8,99.3,8.9,99.7,98.2,25.8,89.1,939,3.6,43.9,63.8,4,0.64125337
Haryana,Hisar,2020,69.9,3,70.5,27.8,21.4,44.8,99.3,8.9,99.7,98.2,25.8,89.1,939,3.6,43.9,63.8,4,0.64125337
Haryana,Hisar,2021,69.9,3,70.5,27.8,21.4,44.8,99.3,8.9,99.7,98.2,25.8,89.1,939,3.6,43.9,63.8,4,0.64125337
Haryana,Jhajjar,2015,52.7,12.6,70.9,22.3,21,43.9,98.8,16.7,99.3,86.9,27.2,87.7,894,6.5,53.2,61.1,88.2,0.681510841
Haryana,Jhajjar,2016,52.7,12.6,70.9,22.3,21,43.9,98.8,16.7,99.3,86.9,27.2,87.7,894,6.5,53.2,61.1,88.2,0.681510841
Haryana,Jhajjar,2019,60.1,17,76.9,15.6,9.7,55.9,96.6,7.7,99.8,97.2,23,91.7,982,1.3,62.7,60.1,4,0.710119465
Haryana,Jhajjar,2020,60.1,17,76.9,15.6,9.7,55.9,96.6,7.7,99.8,97.2,23,91.7,982,1.3,62.7,60.1,4,0.710119465
Haryana,Jhajjar,2021,60.1,17,76.9,15.6,9.7,55.9,96.6,7.7,99.8,97.2,23,91.7,982,1.3,62.7,60.1,4,0.710119465
Haryana,Jind,2015,57.1,10.4,76.6,26,29.3,36.8,92.1,17.4,99.5,92.9,27.5,85.4,894,4,47.9,62.6,81.3,0.653154951
Haryana,Jind,2016,57.1,10.4,76.6,26,29.3,36.8,92.1,17.4,99.5,92.9,27.5,85.4,894,4,47.9,62.6,81.3,0.653154951
Haryana,Jind,2019,49.6,11.1,68.9,25.5,22.9,42.1,96.2,8.7,100,98.7,25.8,88.5,977,1.9,45.3,59.6,4,0.646808843
Haryana,Jind,2020,49.6,11.1,68.9,25.5,22.9,42.1,96.2,8.7,100,98.7,25.8,88.5,977,1.9,45.3,59.6,4,0.646808843
Haryana,Jind,2021,49.6,11.1,68.9,25.5,22.9,42.1,96.2,8.7,100,98.7,25.8,88.5,977,1.9,45.3,59.6,4,0.646808843
Haryana,Kaithal,2015,61,7.8,68,33.6,37.5,41.1,99.8,17.8,99.9,83.6,27.1,79.2,889,4.6,40.8,59.8,70.9,0.62675854
Haryana,Kaithal,2016,61,7.8,68,33.6,37.5,41.1,99.8,17.8,99.9,83.6,27.1,79.2,889,4.6,40.8,59.8,70.9,0.62675854
Haryana,Kaithal,2019,68.8,10.9,61.4,29.9,29.9,55.9,98.5,11,100,98.2,24.4,89.7,929,4.7,45.9,61.5,4,0.650897804
Haryana,Kaithal,2020,68.8,10.9,61.4,29.9,29.9,55.9,98.5,11,100,98.2,24.4,89.7,929,4.7,45.9,61.5,4,0.650897804
Haryana,Kaithal,2021,68.8,10.9,61.4,29.9,29.9,55.9,98.5,11,100,98.2,24.4,89.7,929,4.7,45.9,61.5,4,0.650897804
Haryana,Karnal,2015,63.1,5.3,75.5,41,32.5,54.7,100,8.6,99.8,92.7,25.7,88.3,881,4.5,46.6,67,84,0.654150276
Haryana,Karnal,2016,63.1,5.3,75.5,41,32.5,54.7,100,8.6,99.8,92.7,25.7,88.3,881,4.5,46.6,67,84,0.654150276
Haryana,Karnal,2019,84.7,19.1,78.3,29.2,20.5,74.1,99.9,6.6,99.2,99,26.4,83.5,970,3.1,46.8,61.9,4,0.684304554
Haryana,Karnal,2020,84.7,19.1,78.3,29.2,20.5,74.1,99.9,6.6,99.2,99,26.4,83.5,970,3.1,46.8,61.9,4,0.684304554
Haryana,Karnal,2021,84.7,19.1,78.3,29.2,20.5,74.1,99.9,6.6,99.2,99,26.4,83.5,970,3.1,46.8,61.9,4,0.684304554
Haryana,Kurukshetra,2015,65,9.1,63.4,31.9,27.1,59.1,100,9.9,99.9,91.7,24,87.1,892,4.1,49.5,54.6,83,0.699840546
Haryana,Kurukshetra,2016,65,9.1,63.4,31.9,27.1,59.1,100,9.9,99.9,91.7,24,87.1,892,4.1,49.5,54.6,83,0.699840546
Haryana,Kurukshetra,2019,59.8,30.9,73.7,24.9,22.5,77.6,99.9,11.7,99.6,98.4,24.7,82.6,941,3.9,48.4,57.1,4,0.689232817
Haryana,Kurukshetra,2020,59.8,30.9,73.7,24.9,22.5,77.6,99.9,11.7,99.6,98.4,24.7,82.6,941,3.9,48.4,57.1,4,0.689232817
Haryana,Kurukshetra,2021,59.8,30.9,73.7,24.9,22.5,77.6,99.9,11.7,99.6,98.4,24.7,82.6,941,3.9,48.4,57.1,4,0.689232817
Haryana,Mahendragarh,2015,44.3,20.7,73.7,23.5,26.1,32.9,99.5,18.7,98.8,96.8,23.6,74.9,876,4.5,49.6,63.5,81.1,0.666649741
Haryana,Mahendragarh,2016,44.3,20.7,73.7,23.5,26.1,32.9,99.5,18.7,98.8,96.8,23.6,74.9,876,4.5,49.6,63.5,81.1,0.666649741
Haryana,Mahendragarh,2019,55.2,8.9,72.3,25.2,15.4,34.2,99.7,13.4,99.6,98.9,22.3,79.8,936,9.6,52.4,61.2,4,0.633511747
Haryana,Mahendragarh,2020,55.2,8.9,72.3,25.2,15.4,34.2,99.7,13.4,99.6,98.9,22.3,79.8,936,9.6,52.4,61.2,4,0.633511747
Haryana,Mahendragarh,2021,55.2,8.9,72.3,25.2,15.4,34.2,99.7,13.4,99.6,98.9,22.3,79.8,936,9.6,52.4,61.2,4,0.633511747
Haryana,Mewat,2015,6.5,3.5,83.7,52.2,40.2,17.2,94.2,40,90,37.6,43.9,50.6,933,14.2,12.6,70.1,41.9,0.369029454
Haryana,Mewat,2016,6.5,3.5,83.7,52.2,40.2,17.2,94.2,40,90,37.6,43.9,50.6,933,14.2,12.6,70.1,41.9,0.369029454
Haryana,Mewat,2019,45.9,11.8,76.4,44.4,37.3,22,97.1,28.7,98.6,74.6,40.6,71.7,914,7.6,13.9,60.6,4,0.479517526
Haryana,Mewat,2020,45.9,11.8,76.4,44.4,37.3,22,97.1,28.7,98.6,74.6,40.6,71.7,914,7.6,13.9,60.6,4,0.479517526
Haryana,Mewat,2021,45.9,11.8,76.4,44.4,37.3,22,97.1,28.7,98.6,74.6,40.6,71.7,914,7.6,13.9,60.6,4,0.479517526
Haryana,Palwal,2015,19,4.8,75.2,34,27.5,30.6,95.4,29.1,94.4,56.2,33.5,68.4,879,12.5,33.2,60.3,68.3,0.521506296
Haryana,Palwal,2016,19,4.8,75.2,34,27.5,30.6,95.4,29.1,94.4,56.2,33.5,68.4,879,12.5,33.2,60.3,68.3,0.521506296
Haryana,Palwal,2019,53.4,20.5,71.6,31,21,34.6,96.7,23.8,98.9,78.3,31.3,80.3,943,4.7,39.4,57.2,4,0.595532482
Haryana,Palwal,2020,53.4,20.5,71.6,31,21,34.6,96.7,23.8,98.9,78.3,31.3,80.3,943,4.7,39.4,57.2,4,0.595532482
Haryana,Palwal,2021,53.4,20.5,71.6,31,21,34.6,96.7,23.8,98.9,78.3,31.3,80.3,943,4.7,39.4,57.2,4,0.595532482
Haryana,Panchkula,2015,81.5,6.4,66.4,21.5,26.2,77.3,99.6,11.1,99.7,96.5,22.4,86,780,1.2,67,55.4,84.9,0.746364974
Haryana,Panchkula,2016,81.5,6.4,66.4,21.5,26.2,77.3,99.6,11.1,99.7,96.5,22.4,86,780,1.2,67,55.4,84.9,0.746364974
Haryana,Panchkula,2019,76.9,11.1,53.1,21.8,19.3,81.1,99.2,7.4,99.5,97,23.1,82.6,936,1.4,60.3,57.1,4,0.720210146
Haryana,Panchkula,2020,76.9,11.1,53.1,21.8,19.3,81.1,99.2,7.4,99.5,97,23.1,82.6,936,1.4,60.3,57.1,4,0.720210146
Haryana,Panchkula,2021,76.9,11.1,53.1,21.8,19.3,81.1,99.2,7.4,99.5,97,23.1,82.6,936,1.4,60.3,57.1,4,0.720210146
Haryana,Panipat,2015,40.3,1.4,65.5,44.6,40.8,63.6,99.9,15.1,100,78.2,27.7,91.7,846,6.5,54,66.2,83.8,0.617748186
Haryana,Panipat,2016,40.3,1.4,65.5,44.6,40.8,63.6,99.9,15.1,100,78.2,27.7,91.7,846,6.5,54,66.2,83.8,0.617748186
Haryana,Panipat,2019,49.2,9.1,73.4,25.1,18.9,73,99.9,11.9,99.6,97.1,26,79.3,917,5.7,52.1,66.9,4,0.645615951
Haryana,Panipat,2020,49.2,9.1,73.4,25.1,18.9,73,99.9,11.9,99.6,97.1,26,79.3,917,5.7,52.1,66.9,4,0.645615951
Haryana,Panipat,2021,49.2,9.1,73.4,25.1,18.9,73,99.9,11.9,99.6,97.1,26,79.3,917,5.7,52.1,66.9,4,0.645615951
Haryana,Rewari,2015,28.7,2.5,77.8,27.8,23,39.1,99.4,21.1,99,90.2,25.6,72.6,894,10.8,43.1,65.1,86,0.610732768
Haryana,Rewari,2016,28.7,2.5,77.8,27.8,23,39.1,99.4,21.1,99,90.2,25.6,72.6,894,10.8,43.1,65.1,86,0.610732768
Haryana,Rewari,2019,63.8,5.5,71.3,25.9,20.5,54.9,99.7,5.8,100,98.7,22.6,86.4,885,4.7,58.7,61.8,4,0.663803546
Haryana,Rewari,2020,63.8,5.5,71.3,25.9,20.5,54.9,99.7,5.8,100,98.7,22.6,86.4,885,4.7,58.7,61.8,4,0.663803546
Haryana,Rewari,2021,63.8,5.5,71.3,25.9,20.5,54.9,99.7,5.8,100,98.7,22.6,86.4,885,4.7,58.7,61.8,4,0.663803546
Haryana,Rohtak,2015,48.4,4.4,76.3,36.6,25.2,45.8,99.2,22.7,99.4,86.3,28.4,78.4,916,10.2,46.7,57.8,85.8,0.621513923
Haryana,Rohtak,2016,48.4,4.4,76.3,36.6,25.2,45.8,99.2,22.7,99.4,86.3,28.4,78.4,916,10.2,46.7,57.8,85.8,0.621513923
Haryana,Rohtak,2019,72.3,7.1,76.2,28.9,22.1,67.3,98.5,12.4,99.7,97.4,23.7,90,942,1.7,55.9,65.3,4,0.666318787
Haryana,Rohtak,2020,72.3,7.1,76.2,28.9,22.1,67.3,98.5,12.4,99.7,97.4,23.7,90,942,1.7,55.9,65.3,4,0.666318787
Haryana,Rohtak,2021,72.3,7.1,76.2,28.9,22.1,67.3,98.5,12.4,99.7,97.4,23.7,90,942,1.7,55.9,65.3,4,0.666318787
Haryana,Sirsa,2015,55.9,0,72.4,34.2,30.1,41.8,99.7,16,99.3,85.1,27,81.1,913,3.9,36.2,59.3,70.6,0.623133
Haryana,Sirsa,2016,55.9,0,72.4,34.2,30.1,41.8,99.7,16,99.3,85.1,27,81.1,913,3.9,36.2,59.3,70.6,0.623133
Haryana,Sirsa,2019,61.9,6.8,70.1,25,23.4,38.8,99.3,8.9,99.9,99.3,22.6,81.9,909,5.6,44.7,61.9,4,0.636586345
Haryana,Sirsa,2020,61.9,6.8,70.1,25,23.4,38.8,99.3,8.9,99.9,99.3,22.6,81.9,909,5.6,44.7,61.9,4,0.636586345
Haryana,Sirsa,2021,61.9,6.8,70.1,25,23.4,38.8,99.3,8.9,99.9,99.3,22.6,81.9,909,5.6,44.7,61.9,4,0.636586345
Haryana,Sonipat,2015,38.7,4.1,58.6,40.2,30.4,48.4,99.7,21,99.6,83.7,25.8,82.5,830,6.8,54.4,66.5,87.3,0.627713714
Haryana,Sonipat,2016,38.7,4.1,58.6,40.2,30.4,48.4,99.7,21,99.6,83.7,25.8,82.5,830,6.8,54.4,66.5,87.3,0.627713714
Haryana,Sonipat,2019,64.1,5,68.7,23.6,12.7,69.9,97.2,15.5,99.3,99.7,23.5,86.7,844,2.9,56.8,53.3,4,0.679704834
Haryana,Sonipat,2020,64.1,5,68.7,23.6,12.7,69.9,97.2,15.5,99.3,99.7,23.5,86.7,844,2.9,56.8,53.3,4,0.679704834
Haryana,Sonipat,2021,64.1,5,68.7,23.6,12.7,69.9,97.2,15.5,99.3,99.7,23.5,86.7,844,2.9,56.8,53.3,4,0.679704834
Haryana,Yamunanagar,2015,75.4,12.5,58,30,31.8,61.6,100,8.1,99.9,94.4,24,81.3,867,1.4,50.5,57.1,85.8,0.716779144
Haryana,Yamunanagar,2016,75.4,12.5,58,30,31.8,61.6,100,8.1,99.9,94.4,24,81.3,867,1.4,50.5,57.1,85.8,0.716779144
Haryana,Yamunanagar,2019,66.4,14.3,72.9,27.7,23.1,77.7,100,6.9,99.8,94.8,23.6,83.5,923,2.3,51.2,56.6,4,0.680978247
Haryana,Yamunanagar,2020,66.4,14.3,72.9,27.7,23.1,77.7,100,6.9,99.8,94.8,23.6,83.5,923,2.3,51.2,56.6,4,0.680978247
Haryana,Yamunanagar,2021,66.4,14.3,72.9,27.7,23.1,77.7,100,6.9,99.8,94.8,23.6,83.5,923,2.3,51.2,56.6,4,0.680978247
Himachal Pradesh,Bilaspur,2015,58.8,8,28.3,27.2,23.4,19.1,81.2,13.6,99.9,82.9,25.8,71.9,86,1.5,60.5,39.1,91.2,0.653633252
Himachal Pradesh,Bilaspur,2016,58.8,8,28.3,27.2,23.4,19.1,81.2,13.6,99.9,82.9,25.8,71.9,86,1.5,60.5,39.1,91.2,0.653633252
Himachal Pradesh,Bilaspur,2019,81.4,11.6,44.8,40.1,38.8,35.8,92.9,10,100,91.7,22.1,80.8,1,3.2,64.2,53,4,0.595556323
Himachal Pradesh,Bilaspur,2020,81.4,11.6,44.8,40.1,38.8,35.8,92.9,10,100,91.7,22.1,80.8,1,3.2,64.2,53,4,0.595556323
Himachal Pradesh,Bilaspur,2021,81.4,11.6,44.8,40.1,38.8,35.8,92.9,10,100,91.7,22.1,80.8,1,3.2,64.2,53,4,0.595556323
Himachal Pradesh,Chamba,2015,47.5,9.1,66.3,29.9,22.5,25.4,90,8.4,98.5,56.9,27.5,77.5,128,0.6,48.4,51.2,84.1,0.599104231
Himachal Pradesh,Chamba,2016,47.5,9.1,66.3,29.9,22.5,25.4,90,8.4,98.5,56.9,27.5,77.5,128,0.6,48.4,51.2,84.1,0.599104231
Himachal Pradesh,Chamba,2019,62.7,18.1,46.5,42.6,26,35,85.5,3.8,99.1,72,25.1,86.5,1,2,50.9,43.7,4,0.586485913
Himachal Pradesh,Chamba,2020,62.7,18.1,46.5,42.6,26,35,85.5,3.8,99.1,72,25.1,86.5,1,2,50.9,43.7,4,0.586485913
Himachal Pradesh,Chamba,2021,62.7,18.1,46.5,42.6,26,35,85.5,3.8,99.1,72,25.1,86.5,1,2,50.9,43.7,4,0.586485913
Himachal Pradesh,Hamirpur,2015,73.6,17,41.2,29.3,19.4,24.3,96.3,3,99.7,90.9,24.6,84.1,225,1.6,67.6,35.8,94.8,0.720060196
Himachal Pradesh,Hamirpur,2016,73.6,17,41.2,29.3,19.4,24.3,96.3,3,99.7,90.9,24.6,84.1,225,1.6,67.6,35.8,94.8,0.720060196
Himachal Pradesh,Hamirpur,2019,59.4,31.7,52,27.3,23.6,44.7,98,3.5,99.7,97.6,20.3,85.5,1,2.8,76.1,49.5,4,0.668426615
Himachal Pradesh,Hamirpur,2020,59.4,31.7,52,27.3,23.6,44.7,98,3.5,99.7,97.6,20.3,85.5,1,2.8,76.1,49.5,4,0.668426615
Himachal Pradesh,Hamirpur,2021,59.4,31.7,52,27.3,23.6,44.7,98,3.5,99.7,97.6,20.3,85.5,1,2.8,76.1,49.5,4,0.668426615
Himachal Pradesh,Kangra,2015,81.9,8.3,47.3,25.6,23.3,34.9,97.6,2.4,100,87.8,23.8,68,107,0,65.8,59.7,94.4,0.686754271
Himachal Pradesh,Kangra,2016,81.9,8.3,47.3,25.6,23.3,34.9,97.6,2.4,100,87.8,23.8,68,107,0,65.8,59.7,94.4,0.686754271
Himachal Pradesh,Kangra,2019,56.3,15.5,55.3,28,32,49.1,98.6,1.5,99.7,90.2,21.1,73.3,1,0.8,69.9,63.4,4,0.617457676
Himachal Pradesh,Kangra,2020,56.3,15.5,55.3,28,32,49.1,98.6,1.5,99.7,90.2,21.1,73.3,1,0.8,69.9,63.4,4,0.617457676
Himachal Pradesh,Kangra,2021,56.3,15.5,55.3,28,32,49.1,98.6,1.5,99.7,90.2,21.1,73.3,1,0.8,69.9,63.4,4,0.617457676
Himachal Pradesh,Kinnaur,2015,67.3,11.7,83.1,18.4,15.9,66.7,92.9,22.5,99.4,79.9,21.6,69.2,48,6.3,57.6,80.8,89.1,0.630021665
Himachal Pradesh,Kinnaur,2016,67.3,11.7,83.1,18.4,15.9,66.7,92.9,22.5,99.4,79.9,21.6,69.2,48,6.3,57.6,80.8,89.1,0.630021665
Himachal Pradesh,Kinnaur,2019,75.3,4.3,75.6,32.2,18.9,70.4,96.9,27.9,99.6,82.7,19.1,80.1,1,9.3,56.1,51.7,4,0.582277239
Himachal Pradesh,Kinnaur,2020,75.3,4.3,75.6,32.2,18.9,70.4,96.9,27.9,99.6,82.7,19.1,80.1,1,9.3,56.1,51.7,4,0.582277239
Himachal Pradesh,Kinnaur,2021,75.3,4.3,75.6,32.2,18.9,70.4,96.9,27.9,99.6,82.7,19.1,80.1,1,9.3,56.1,51.7,4,0.582277239
Himachal Pradesh,Kullu,2015,71.3,0.6,54.9,19,11,37.8,94.8,17.8,99.5,70.5,23.3,68.5,15,8,46.4,59.5,87.4,0.623424142
Himachal Pradesh,Kullu,2016,71.3,0.6,54.9,19,11,37.8,94.8,17.8,99.5,70.5,23.3,68.5,15,8,46.4,59.5,87.4,0.623424142
Himachal Pradesh,Kullu,2019,60,26.7,75.3,35.9,25.6,65,94.3,8.7,99.2,87,21.8,81.2,1,4.7,54.4,52.8,4,0.605290495
Himachal Pradesh,Kullu,2020,60,26.7,75.3,35.9,25.6,65,94.3,8.7,99.2,87,21.8,81.2,1,4.7,54.4,52.8,4,0.605290495
Himachal Pradesh,Kullu,2021,60,26.7,75.3,35.9,25.6,65,94.3,8.7,99.2,87,21.8,81.2,1,4.7,54.4,52.8,4,0.605290495
Himachal Pradesh,Lahul And Spiti,2015,61.5,11.6,94.7,23,16.1,59.9,97.2,13.8,98.2,73.3,19,54.7,994,7.5,51.9,83.2,86.2,0.655540658
Himachal Pradesh,Lahul And Spiti,2016,61.5,11.6,94.7,23,16.1,59.9,97.2,13.8,98.2,73.3,19,54.7,994,7.5,51.9,83.2,86.2,0.655540658
Himachal Pradesh,Lahul And Spiti,2019,65.6,21.7,91,28.5,18.4,71.7,89.2,11.2,99.8,86.4,17.8,61.7,77,3.1,55.9,82.1,4,0.590738465
Himachal Pradesh,Lahul And Spiti,2020,65.6,21.7,91,28.5,18.4,71.7,89.2,11.2,99.8,86.4,17.8,61.7,77,3.1,55.9,82.1,4,0.590738465
Himachal Pradesh,Lahul And Spiti,2021,65.6,21.7,91,28.5,18.4,71.7,89.2,11.2,99.8,86.4,17.8,61.7,77,3.1,55.9,82.1,4,0.590738465
Himachal Pradesh,Mandi,2015,56.1,15.8,37.8,26.3,16.2,23.8,96,14.3,99.7,64.3,25,73.6,167,5.6,63.9,39.8,94,0.66450206
Himachal Pradesh,Mandi,2016,56.1,15.8,37.8,26.3,16.2,23.8,96,14.3,99.7,64.3,25,73.6,167,5.6,63.9,39.8,94,0.66450206
Himachal Pradesh,Mandi,2019,70.3,23.2,52.2,31.3,21.3,38.6,96.5,6.3,99.5,86.6,22.3,87,1,6.3,71.8,48.9,4,0.636299075
Himachal Pradesh,Mandi,2020,70.3,23.2,52.2,31.3,21.3,38.6,96.5,6.3,99.5,86.6,22.3,87,1,6.3,71.8,48.9,4,0.636299075
Himachal Pradesh,Mandi,2021,70.3,23.2,52.2,31.3,21.3,38.6,96.5,6.3,99.5,86.6,22.3,87,1,6.3,71.8,48.9,4,0.636299075
