State,District,Year,Crimes Against Children (Cases),Crimes Against Women (Cases),Crimes Against SC Communities (Cases),Crimes Against ST Communities (Cases),Cybercrime Cases,Vulnerability Score
Uttar Pradesh,Badaun,2022,263,1234,168,0,61,0.543598676
Uttar Pradesh,Badaun,2023,202,1183,172,0,66,0.538422124
Uttar Pradesh,Baghpat,2020,163,401,47,0,70,0.470134408
Uttar Pradesh,Baghpat,2021,242,469,53,0,92,0.492610565
Uttar Pradesh,Baghpat,2022,268,606,70,0,260,0.530518588
Uttar Pradesh,Baghpat,2023,221,534,45,0,335,0.514680452
Uttar Pradesh,Bahraich,2020,133,918,352,0,93,0.551175974
Uttar Pradesh,Bahraich,2021,271,1417,323,0,56,0.56580258
Uttar Pradesh,Bahraich,2022,348,2042,347,0,79,0.589483481
Uttar Pradesh,Bahraich,2023,474,2074,348,0,125,0.606864332
Uttar Pradesh,Ballia,2020,97,370,92,0,28,0.457552563
Uttar Pradesh,Ballia,2021,131,470,122,0,50,0.490553895
Uttar Pradesh,Ballia,2022,172,611,163,0,71,0.519164314
Uttar Pradesh,Ballia,2023,218,677,160,0,82,0.529698846
Uttar Pradesh,Balrampur,2020,127,349,163,0,65,0.497109136
Uttar Pradesh,Balrampur,2021,132,358,97,0,13,0.451087207
Uttar Pradesh,Balrampur,2022,311,594,150,0,25,0.509768961
Uttar Pradesh,Balrampur,2023,182,571,128,2,68,0.542586702
Uttar Pradesh,Banda,2020,231,492,189,0,64,0.52392143
Uttar Pradesh,Banda,2021,239,514,171,0,33,0.509445904
Uttar Pradesh,Banda,2022,352,766,181,0,71,0.545227219
Uttar Pradesh,Banda,2023,358,763,199,0,88,0.552791932
Uttar Pradesh,Barabanki,2020,361,732,232,0,52,0.546143466
Uttar Pradesh,Barabanki,2021,262,736,394,0,31,0.544258317
Uttar Pradesh,Barabanki,2022,485,1459,519,0,97,0.606501046
Uttar Pradesh,Barabanki,2023,440,1179,396,0,127,0.596374597
Uttar Pradesh,Bareilly,2020,211,1184,158,0,180,0.55725036
Uttar Pradesh,Bareilly,2021,171,2506,170,0,147,0.56735511
Uttar Pradesh,Bareilly,2022,248,2237,227,0,161,0.584626335
Uttar Pradesh,Bareilly,2023,245,1965,355,0,290,0.60704217
Uttar Pradesh,Basti,2020,220,337,156,0,67,0.509123218
Uttar Pradesh,Basti,2021,162,411,163,0,48,0.500748595
Uttar Pradesh,Basti,2022,289,821,177,0,81,0.543915329
Uttar Pradesh,Basti,2023,258,580,158,0,50,0.519975144
Uttar Pradesh,Bhadohi,2020,50,196,118,0,32,0.437075379
Uttar Pradesh,Bhadohi,2021,134,261,10,0,39,0.398448869
Uttar Pradesh,Bhadohi,2022,139,309,94,0,21,0.457286013
Uttar Pradesh,Bhadohi,2023,132,241,81,0,38,0.457524807
Uttar Pradesh,Bijnor,2020,114,904,86,0,90,0.503292895
Uttar Pradesh,Bijnor,2021,103,844,97,0,86,0.501969909
Uttar Pradesh,Bijnor,2022,130,1405,127,0,79,0.525858688
Uttar Pradesh,Bijnor,2023,157,1261,165,0,392,0.568585948
Uttar Pradesh,Bulandshahr,2020,341,1269,164,0,276,0.580541249
Uttar Pradesh,Bulandshahr,2021,391,1485,184,0,489,0.60271052
Uttar Pradesh,Bulandshahr,2022,304,1280,137,0,312,0.574902694
Uttar Pradesh,Bulandshahr,2023,213,969,151,0,226,0.556143349
Uttar Pradesh,Chandauli,2020,63,233,136,0,15,0.436174621
Uttar Pradesh,Chandauli,2021,60,284,143,0,28,0.453199209
Uttar Pradesh,Chandauli,2022,86,295,75,0,33,0.446470137
Uttar Pradesh,Chandauli,2023,95,341,75,0,45,0.458404564
Uttar Pradesh,Chitrakoot,2020,112,213,102,0,35,0.456041207
Uttar Pradesh,Chitrakoot,2021,81,210,92,0,34,0.444047611
Uttar Pradesh,Chitrakoot,2022,55,208,104,0,25,0.432023487
Uttar Pradesh,Chitrakoot,2023,89,314,106,0,66,0.473133329
Uttar Pradesh,Deoria,2020,38,88,124,0,72,0.429969511
Uttar Pradesh,Deoria,2021,35,78,102,0,54,0.413508114
Uttar Pradesh,Deoria,2022,54,109,189,0,65,0.454165166
Uttar Pradesh,Deoria,2023,62,108,181,0,69,0.45720442
Uttar Pradesh,Etah,2020,60,401,168,0,36,0.470987432
Uttar Pradesh,Etah,2021,71,359,134,0,130,0.491523283
Uttar Pradesh,Etah,2022,71,337,147,0,56,0.475884346
Uttar Pradesh,Etah,2023,77,361,145,0,77,0.48543873
Uttar Pradesh,Etawah,2020,82,296,95,0,42,0.457368866
Uttar Pradesh,Etawah,2021,145,413,136,0,26,0.480404412
Uttar Pradesh,Etawah,2022,124,369,109,0,27,0.467971401
Uttar Pradesh,Etawah,2023,173,439,113,0,39,0.4885386
Uttar Pradesh,Fatehgarh,2020,178,366,88,0,43,0.479420023
Uttar Pradesh,Fatehgarh,2021,145,417,100,0,0,0.403831475
Uttar Pradesh,Fatehgarh,2022,229,503,192,0,113,0.536186114
Uttar Pradesh,Fatehgarh,2023,223,582,39,0,108,0.489545372
Uttar Pradesh,Fatehpur,2020,270,614,149,0,35,0.513484692
Uttar Pradesh,Fatehpur,2021,370,571,190,0,60,0.537832292
Uttar Pradesh,Fatehpur,2022,330,613,81,0,71,0.514011909
Uttar Pradesh,Fatehpur,2023,574,717,37,0,69,0.507061696
Uttar Pradesh,Firozabad,2020,377,913,144,0,64,0.541859771
Uttar Pradesh,Firozabad,2021,525,1270,178,0,55,0.561039476
Uttar Pradesh,Firozabad,2022,696,1823,278,0,95,0.600972944
Uttar Pradesh,Firozabad,2023,348,2177,209,0,78,0.575157629
Uttar Pradesh,G R P,2020,15,27,1,0,3,0.194788736
Uttar Pradesh,G R P,2021,18,68,5,0,0,0.225148237
Uttar Pradesh,G R P,2022,19,68,7,2,1,0.281277937
Uttar Pradesh,G R P,2023,22,65,11,0,2,0.272658764
Uttar Pradesh,Gautam Buddha Nagar,2020,144,775,60,0,1585,0.553061816
Uttar Pradesh,Gautam Buddha Nagar,2021,93,882,56,0,699,0.526455983
Uttar Pradesh,Gautam Buddha Nagar,2022,145,940,47,0,878,0.538205979
Uttar Pradesh,Gautam Buddha Nagar,2023,175,764,50,0,582,0.531561792
Uttar Pradesh,Ghaziabad,2020,231,592,58,0,896,0.545872487
Uttar Pradesh,Ghaziabad,2021,271,1082,80,0,558,0.563691476
Uttar Pradesh,Ghaziabad,2022,360,1597,134,0,810,0.6029483
Uttar Pradesh,Ghaziabad,2023,383,1686,134,0,1097,0.611919434
Uttar Pradesh,Ghazipur,2020,228,696,252,0,83,0.54558572
Uttar Pradesh,Ghazipur,2021,337,773,195,0,73,0.54719821
Uttar Pradesh,Ghazipur,2022,323,840,249,0,147,0.569714156
Uttar Pradesh,Ghazipur,2023,575,723,188,0,91,0.562223355
Uttar Pradesh,Gonda,2020,189,602,282,0,56,0.533150728
Uttar Pradesh,Gonda,2021,120,454,200,0,43,0.49968906
Uttar Pradesh,Gonda,2022,303,852,257,0,85,0.558322966
Uttar Pradesh,Gonda,2023,282,1016,295,0,62,0.558437036
Uttar Pradesh,Gorakhpur,2020,16,896,316,0,203,0.511957695
Uttar Pradesh,Gorakhpur,2021,501,1805,286,0,169,0.605165121
Uttar Pradesh,Gorakhpur,2022,733,1579,428,0,222,0.629437968
Uttar Pradesh,Gorakhpur,2023,514,2597,465,0,230,0.635310573
Uttar Pradesh,Hamirpur,2020,165,310,142,0,30,0.481177697
Uttar Pradesh,Hamirpur,2021,166,332,145,0,23,0.47829615
Uttar Pradesh,Hamirpur,2022,138,414,129,0,40,0.486172978
Uttar Pradesh,Hamirpur,2023,146,489,165,0,29,0.492496018
Uttar Pradesh,Hapur,2020,82,184,44,0,32,0.417804554
Uttar Pradesh,Hapur,2021,196,865,76,0,67,0.505917975
Uttar Pradesh,Hapur,2022,54,699,95,0,48,0.469479699
Uttar Pradesh,Hapur,2023,164,674,82,0,89,0.503853942
Uttar Pradesh,Hardoi,2020,154,618,197,0,61,0.519435907
Uttar Pradesh,Hardoi,2021,276,634,59,0,65,0.498978235
Uttar Pradesh,Hardoi,2022,252,750,434,0,52,0.557015631
Uttar Pradesh,Hardoi,2023,162,1009,373,0,0,0.467041496
Uttar Pradesh,Hathras,2020,160,456,66,0,22,0.459814812
Uttar Pradesh,Hathras,2021,261,547,95,0,28,0.491855195
Uttar Pradesh,Hathras,2022,321,630,117,0,44,0.515534133
Uttar Pradesh,Hathras,2023,328,649,131,0,36,0.516191546
Uttar Pradesh,Jalaun,2020,92,365,135,0,71,0.486233237
Uttar Pradesh,Jalaun,2021,136,323,94,0,41,0.470987779
Uttar Pradesh,Jalaun,2022,214,367,90,0,54,0.489275075
Uttar Pradesh,Jalaun,2023,263,520,141,0,69,0.520951533
Uttar Pradesh,Jaunpur,2020,273,510,253,0,126,0.551499367
Uttar Pradesh,Jaunpur,2021,277,595,253,0,77,0.545413024
Uttar Pradesh,Jaunpur,2022,460,877,267,0,94,0.572516563
Uttar Pradesh,Jaunpur,2023,354,716,270,0,107,0.564360947
Uttar Pradesh,Jhansi,2020,148,655,196,0,78,0.524587887
Uttar Pradesh,Jhansi,2021,140,561,230,0,64,0.520582287
Uttar Pradesh,Jhansi,2022,150,605,240,0,92,0.532639493
Uttar Pradesh,Jhansi,2023,162,582,223,0,115,0.535920003
Uttar Pradesh,Kannauj,2020,187,500,95,0,44,0.490556532
Uttar Pradesh,Kannauj,2021,193,903,168,0,0,0.444387676
Uttar Pradesh,Kannauj,2022,228,1086,136,0,37,0.520676463
Uttar Pradesh,Kannauj,2023,320,1040,170,0,59,0.544222492
Uttar Pradesh,Kanpur Commissionarate,2020,,,,,,
Uttar Pradesh,Kanpur Commissionarate,2021,196,894,165,0,449,0.568953932
Uttar Pradesh,Kanpur Commissionarate,2022,437,2154,376,0,541,0.637937239
Uttar Pradesh,Kanpur Commissionarate,2023,426,2071,263,0,481,0.623048396
Uttar Pradesh,Kanpur Dehat,2020,197,745,172,0,81,0.531351856
Uttar Pradesh,Kanpur Dehat,2021,82,659,236,0,81,0.51666405
Uttar Pradesh,Kanpur Dehat,2022,96,661,214,0,61,0.511883779
Uttar Pradesh,Kanpur Dehat,2023,76,540,188,0,65,0.498846926
Uttar Pradesh,Kanpur Nagar,2020,318,1537,239,0,353,0.59974306
Uttar Pradesh,Kanpur Nagar,2021,,,,,,
Uttar Pradesh,Kanpur Nagar,2022,,,,,,
Uttar Pradesh,Kanpur Nagar,2023,,,,,,
Uttar Pradesh,Kanpur Outer,2020,,,,,,
Uttar Pradesh,Kanpur Outer,2021,169,549,167,0,34,0.50226947
Uttar Pradesh,Kanpur Outer,2022,0,0,0,0,0,0
Uttar Pradesh,Kanpur Outer,2023,,,,,,
Uttar Pradesh,Kasganj,2020,259,751,119,0,40,0.512862446
Uttar Pradesh,Kasganj,2021,343,801,97,0,26,0.506506903
Uttar Pradesh,Kasganj,2022,216,646,111,0,51,0.50767264
Uttar Pradesh,Kasganj,2023,335,822,114,0,70,0.531212417
Uttar Pradesh,Kaushambi,2020,289,377,154,0,80,0.521608943
Uttar Pradesh,Kaushambi,2021,182,360,129,0,39,0.489294238
Uttar Pradesh,Kaushambi,2022,211,392,190,0,55,0.513604112
Uttar Pradesh,Kaushambi,2023,287,564,203,0,54,0.531176848
Uttar Pradesh,Khiri,2020,237,1163,279,0,98,0.564771899
Uttar Pradesh,Khiri,2021,146,731,446,0,48,0.54219462
Uttar Pradesh,Khiri,2022,360,829,317,0,71,0.564754981
Uttar Pradesh,Khiri,2023,332,561,370,0,37,0.545486846
Uttar Pradesh,Kushi Nagar,2020,245,505,222,0,68,0.53211805
Uttar Pradesh,Kushi Nagar,2021,264,618,199,0,87,0.540209149
Uttar Pradesh,Kushi Nagar,2022,325,764,237,0,108,0.559927121
Uttar Pradesh,Kushi Nagar,2023,422,999,287,0,130,0.582150567
Uttar Pradesh,Lalitpur,2020,32,110,106,0,15,0.395057429
Uttar Pradesh,Lalitpur,2021,51,176,144,0,20,0.431936274
Uttar Pradesh,Lalitpur,2022,48,212,22,0,36,0.389661255
Uttar Pradesh,Lalitpur,2023,49,185,113,0,38,0.437364655
Uttar Pradesh,Lucknow Commissionarate,2020,604,2636,295,0,1465,0.663487145
Uttar Pradesh,Lucknow Commissionarate,2021,633,2161,268,0,1067,0.650676637
Uttar Pradesh,Lucknow Commissionarate,2022,398,2186,420,0,1134,0.654476102
Uttar Pradesh,Lucknow Commissionarate,2023,844,2869,514,0,1453,0.690578084
Uttar Pradesh,Lucknow Grameen,2020,34,211,138,0,20,0.424952462
Uttar Pradesh,Lucknow Grameen,2021,39,173,8,0,17,0.336397949
Uttar Pradesh,Lucknow Grameen,2022,0,0,0,0,0,0
Uttar Pradesh,Lucknow Grameen,2023,,,,,,
Uttar Pradesh,Maharajganj,2020,260,419,127,0,56,0.508335632
Uttar Pradesh,Maharajganj,2021,132,344,108,0,49,0.479486357
Uttar Pradesh,Maharajganj,2022,93,329,149,0,52,0.480872583
Uttar Pradesh,Maharajganj,2023,125,539,190,0,66,0.511649598
Uttar Pradesh,Mahoba,2020,102,207,103,0,14,0.435480893
Uttar Pradesh,Mahoba,2021,110,222,140,0,12,0.445365566
Uttar Pradesh,Mahoba,2022,141,213,119,0,20,0.455379738
Uttar Pradesh,Mahoba,2023,139,255,80,0,13,0.438751737
Uttar Pradesh,Mainpuri,2020,131,574,154,0,19,0.483089437
Uttar Pradesh,Mainpuri,2021,270,586,154,0,24,0.505966636
Uttar Pradesh,Mainpuri,2022,267,691,163,0,26,0.512771347
Uttar Pradesh,Mainpuri,2023,113,536,184,0,29,0.491622513
Uttar Pradesh,Mathura,2020,182,1124,187,0,127,0.550477378
Uttar Pradesh,Mathura,2021,307,1671,193,0,151,0.576949448
Uttar Pradesh,Mathura,2022,214,1436,208,0,166,0.568779774
Uttar Pradesh,Mathura,2023,260,1187,200,0,143,0.564996652
Uttar Pradesh,Mau,2020,189,521,128,0,105,0.518372658
Uttar Pradesh,Mau,2021,141,604,98,0,102,0.505803729
Uttar Pradesh,Mau,2022,111,706,145,0,124,0.519395901
Uttar Pradesh,Mau,2023,163,468,91,0,60,0.490570765
Uttar Pradesh,Meerut,2020,287,785,133,0,183,0.5505168
Uttar Pradesh,Meerut,2021,399,1131,182,0,153,0.572966606
Uttar Pradesh,Meerut,2022,485,1597,183,0,190,0.590268129
Uttar Pradesh,Meerut,2023,476,1424,197,0,250,0.59502245
Uttar Pradesh,Mirzapur,2020,139,287,113,0,38,0.472917804
Uttar Pradesh,Mirzapur,2021,110,284,104,0,31,0.460345471
Uttar Pradesh,Mirzapur,2022,132,310,113,0,62,0.483215935
Uttar Pradesh,Mirzapur,2023,137,368,129,0,62,0.492088809
Uttar Pradesh,Moradabad,2020,253,1111,82,0,165,0.5385132
Uttar Pradesh,Moradabad,2021,428,1393,116,0,102,0.557487684
Uttar Pradesh,Moradabad,2022,161,766,133,0,53,0.510609667
Uttar Pradesh,Moradabad,2023,265,1099,111,0,67,0.530369888
Uttar Pradesh,Muzaffarnagar,2020,134,454,59,0,97,0.481601576
Uttar Pradesh,Muzaffarnagar,2021,140,516,76,0,64,0.484881022
Uttar Pradesh,Muzaffarnagar,2022,202,562,107,0,73,0.508930693
Uttar Pradesh,Muzaffarnagar,2023,128,571,112,0,157,0.514957436
Uttar Pradesh,Pilibhit,2020,257,679,131,0,30,0.507577269
Uttar Pradesh,Pilibhit,2021,331,827,133,0,40,0.524524914
Uttar Pradesh,Pilibhit,2022,356,1278,150,0,93,0.556934231
Uttar Pradesh,Pilibhit,2023,406,1233,150,0,39,0.541887107
Uttar Pradesh,Pratapgarh,2020,590,1017,540,0,268,0.624961948
Uttar Pradesh,Pratapgarh,2021,580,912,408,0,81,0.589141212
Uttar Pradesh,Pratapgarh,2022,351,1147,459,0,82,0.585823332
Uttar Pradesh,Pratapgarh,2023,241,956,398,0,73,0.565637857
Uttar Pradesh,Prayagraj,2020,357,1747,562,0,1102,0.655007258
Uttar Pradesh,Prayagraj,2021,272,1591,393,0,1073,0.634620112
Uttar Pradesh,Prayagraj,2022,346,1926,567,0,891,0.652395967
Uttar Pradesh,Prayagraj,2023,290,1598,383,0,399,0.615310313
Uttar Pradesh,Rae Bareli,2020,426,701,156,0,112,0.552593184
Uttar Pradesh,Rae Bareli,2021,366,559,282,0,91,0.55757543
Uttar Pradesh,Rae Bareli,2022,412,662,338,0,101,0.572036406
Uttar Pradesh,Rae Bareli,2023,439,726,357,0,74,0.571106001
Uttar Pradesh,Rampur,2020,114,423,64,0,61,0.46910487
Uttar Pradesh,Rampur,2021,84,685,73,0,13,0.446182162
Uttar Pradesh,Rampur,2022,143,925,69,0,41,0.486893194
Uttar Pradesh,Rampur,2023,92,436,71,0,39,0.458711971
Uttar Pradesh,Saharanpur,2020,132,762,118,0,100,0.514754507
Uttar Pradesh,Saharanpur,2021,127,817,143,0,59,0.510611326
Uttar Pradesh,Saharanpur,2022,202,883,203,0,79,0.540423825
Uttar Pradesh,Saharanpur,2023,160,728,182,0,80,0.52717068
Uttar Pradesh,Sambhal,2020,149,488,55,0,52,0.471170571
Uttar Pradesh,Sambhal,2021,164,590,66,0,41,0.478632792
Uttar Pradesh,Sambhal,2022,198,749,109,0,46,0.506287874
Uttar Pradesh,Sambhal,2023,184,803,136,0,103,0.529069123
Uttar Pradesh,Sant Kabir Nagar,2020,186,288,142,0,48,0.491815971
Uttar Pradesh,Sant Kabir Nagar,2021,182,356,165,0,41,0.497555361
Uttar Pradesh,Sant Kabir Nagar,2022,241,434,198,0,38,0.513074513
Uttar Pradesh,Sant Kabir Nagar,2023,256,479,178,0,43,0.516031378
Uttar Pradesh,Shahjahanpur,2020,163,869,171,0,33,0.512016519
Uttar Pradesh,Shahjahanpur,2021,257,824,313,0,42,0.545352279
Uttar Pradesh,Shahjahanpur,2022,159,759,263,0,68,0.535961479
Uttar Pradesh,Shahjahanpur,2023,124,708,248,0,50,0.52026526
Uttar Pradesh,Shamli,2020,67,279,17,0,37,0.397061314
Uttar Pradesh,Shamli,2021,62,464,24,0,77,0.431603165
Uttar Pradesh,Shamli,2022,112,582,53,0,56,0.468544356
Uttar Pradesh,Shamli,2023,104,469,36,0,46,0.446212862
Uttar Pradesh,Shravasti,2020,84,281,89,0,11,0.428680135
Uttar Pradesh,Shravasti,2021,125,343,107,0,15,0.454488136
Uttar Pradesh,Shravasti,2022,164,432,131,0,17,0.475029301
Uttar Pradesh,Shravasti,2023,35,398,157,0,21,0.445032935
Uttar Pradesh,Siddharth Nagar,2020,161,346,116,0,28,0.475546483
Uttar Pradesh,Siddharth Nagar,2021,160,312,73,0,23,0.455069482
Uttar Pradesh,Siddharth Nagar,2022,241,531,184,0,76,0.529357777
Uttar Pradesh,Siddharth Nagar,2023,312,584,180,0,74,0.536703529
Uttar Pradesh,Sitapur,2020,478,1207,359,0,52,0.577916806
Uttar Pradesh,Sitapur,2021,340,718,393,0,27,0.547323801
Uttar Pradesh,Sitapur,2022,297,971,412,0,58,0.567583592
Uttar Pradesh,Sitapur,2023,130,895,511,0,80,0.558425841
Uttar Pradesh,Sonbhadra,2020,142,275,128,0,49,0.481352652
Uttar Pradesh,Sonbhadra,2021,81,285,117,0,28,0.4544922
Uttar Pradesh,Sonbhadra,2022,122,466,300,0,60,0.519793946
Uttar Pradesh,Sonbhadra,2023,108,441,173,0,58,0.497998562
Uttar Pradesh,Sultanpur,2020,199,623,391,0,77,0.551643922
Uttar Pradesh,Sultanpur,2021,288,820,333,0,93,0.565951984
Uttar Pradesh,Sultanpur,2022,433,1041,307,0,97,0.579858183
Uttar Pradesh,Sultanpur,2023,317,803,346,0,62,0.560833133
Uttar Pradesh,Unnao,2020,330,913,375,0,77,0.571602321
Uttar Pradesh,Unnao,2021,270,787,360,0,67,0.55918485
Uttar Pradesh,Unnao,2022,227,883,388,0,73,0.561561206
Uttar Pradesh,Unnao,2023,314,1059,381,0,68,0.571748209
Uttar Pradesh,Varanasi,2020,422,1083,243,0,564,0.608797471
Uttar Pradesh,Varanasi,2021,,,,,,
Uttar Pradesh,Varanasi,2022,,,,,,
Uttar Pradesh,Varanasi,2023,,,,,,
Uttar Pradesh,Varanasi Commissionarate,2020,,,,,,
Uttar Pradesh,Varanasi Commissionarate,2021,235,733,92,0,420,0.549707289
Uttar Pradesh,Varanasi Commissionarate,2022,241,1011,186,0,323,0.57381545
Uttar Pradesh,Varanasi Commissionarate,2023,275,1167,159,0,388,0.579304757
Uttar Pradesh,Vasanasi Dehat,2020,,,,,,
Uttar Pradesh,Vasanasi Dehat,2021,141,385,90,0,59,0.481861557
Uttar Pradesh,Vasanasi Dehat,2022,0,0,0,0,0,0
Uttar Pradesh,Vasanasi Dehat,2023,,,,,,
Uttarakhand,Almora,2020,14,25,2,0,7,0.218139042
Uttarakhand,Almora,2021,30,59,1,0,15,0.257011802
Uttarakhand,Almora,2022,36,54,9,0,12,0.304658696
Uttarakhand,Almora,2023,44,86,6,0,9,0.303684089
Uttarakhand,Bageshwar,2020,23,59,3,0,1,0.229447589
Uttarakhand,Bageshwar,2021,11,36,0,0,0,0.144364902
Uttarakhand,Bageshwar,2022,9,26,2,0,3,0.194769562
Uttarakhand,Bageshwar,2023,7,19,5,0,0,0.175320651
Uttarakhand,Chamoli,2020,12,18,0,0,4,0.164000189
Uttarakhand,Chamoli,2021,10,20,3,0,6,0.211669894
Uttarakhand,Chamoli,2022,23,61,1,1,6,0.254589196
Uttarakhand,Chamoli,2023,34,50,0,1,6,0.238152712
Uttarakhand,Champawat,2020,24,23,2,0,10,0.235487818
Uttarakhand,Champawat,2021,27,31,1,0,12,0.235836784
Uttarakhand,Champawat,2022,7,37,2,0,15,0.225422955
Uttarakhand,Champawat,2023,31,57,2,0,9,0.259878879
Uttarakhand,Cyber Cell,2020,,,,,,
Uttarakhand,Cyber Cell,2021,0,0,0,0,33,0.072132367
Uttarakhand,Cyber Cell,2022,0,0,0,0,30,0.070242853
Uttarakhand,Cyber Cell,2023,0,0,0,0,48,0.079607915
Uttarakhand,Dehradun,2020,232,641,13,0,43,0.441886734
Uttarakhand,Dehradun,2021,225,756,13,0,300,0.484239457
Uttarakhand,Dehradun,2022,423,1205,21,0,224,0.51846327
Uttarakhand,Dehradun,2023,431,1044,23,0,178,0.513641285
Uttarakhand,G R P,2020,0,0,0,0,0,0
Uttarakhand,G R P,2021,0,2,0,0,0,0.025172738
Uttarakhand,G R P,2022,1,2,0,0,0,0.042363202
Uttarakhand,G R P,2023,3,1,0,0,0,0.050263157
Uttarakhand,Haridwar,2020,244,659,31,5,12,0.496165782
Uttarakhand,Haridwar,2021,330,825,37,0,66,0.495680253
Uttarakhand,Haridwar,2022,427,988,22,0,34,0.477455967
Uttarakhand,Haridwar,2023,436,871,25,0,67,0.492443452
Uttarakhand,Nainital,2020,135,384,5,0,19,0.374630383
Uttarakhand,Nainital,2021,124,410,15,0,31,0.413816473
Uttarakhand,Nainital,2022,279,582,16,0,38,0.447739013
Uttarakhand,Nainital,2023,183,407,7,1,41,0.427564307
Uttarakhand,Pauri Garhwal,2020,24,77,7,0,6,0.283415564
Uttarakhand,Pauri Garhwal,2021,18,93,9,0,16,0.305897613
Uttarakhand,Pauri Garhwal,2022,31,130,3,0,12,0.292762187
Uttarakhand,Pauri Garhwal,2023,41,83,2,0,0,0.228009641
Uttarakhand,Pithoragarh,2020,27,58,2,2,3,0.270047192
Uttarakhand,Pithoragarh,2021,27,66,6,2,12,0.323129853
Uttarakhand,Pithoragarh,2022,38,126,6,0,46,0.340458371
Uttarakhand,Pithoragarh,2023,62,99,3,0,26,0.318325335
Uttarakhand,Rudraprayag,2020,5,19,0,0,10,0.162127956
Uttarakhand,Rudraprayag,2021,4,15,0,0,3,0.13180085
Uttarakhand,Rudraprayag,2022,7,16,2,0,3,0.178635277
Uttarakhand,Rudraprayag,2023,13,21,0,0,7,0.178811281
Uttarakhand,Tehri Garhwal,2020,19,41,5,0,10,0.264094776
Uttarakhand,Tehri Garhwal,2021,21,66,6,0,16,0.290805098
Uttarakhand,Tehri Garhwal,2022,21,68,8,0,8,0.286199229
Uttarakhand,Tehri Garhwal,2023,25,70,6,0,10,0.287372301
Uttarakhand,Udham Singh Nagar,2020,290,802,17,0,115,0.480085442
Uttarakhand,Udham Singh Nagar,2021,388,986,28,4,201,0.564657475
Uttarakhand,Udham Singh Nagar,2022,374,993,17,0,122,0.492462775
Uttarakhand,Udham Singh Nagar,2023,372,966,21,0,90,0.491707328
Uttarakhand,Uttarkashi,2020,17,40,0,6,3,0.241510508
Uttarakhand,Uttarkashi,2021,30,66,4,0,7,0.273543239
Uttarakhand,Uttarkashi,2022,30,49,5,0,6,0.269713315
Uttarakhand,Uttarkashi,2023,28,34,2,0,3,0.227121259
West Bengal,Alipurduar,2020,209,566,1,1,3,0.347648072
West Bengal,Alipurduar,2021,196,657,0,2,4,0.344467681
West Bengal,Alipurduar,2022,204,642,0,2,5,0.348655938
West Bengal,Alipurduar,2023,189,648,1,1,1,0.334082452
West Bengal,Asansol- Durgapur P C,2020,144,794,14,10,25,0.495858688
West Bengal,Asansol- Durgapur P C,2021,122,790,9,8,21,0.469960338
West Bengal,Asansol- Durgapur P C,2022,99,447,5,4,25,0.422475622
West Bengal,Asansol- Durgapur P C,2023,142,695,5,3,12,0.420796911
West Bengal,Bangaon,2020,90,978,0,1,16,0.34770173
West Bengal,Bangaon,2021,218,987,1,0,0,0.312972901
West Bengal,Bangaon,2022,139,920,1,0,16,0.358221272
West Bengal,Bangaon,2023,92,763,1,1,36,0.379785793
West Bengal,Bankura,2020,140,522,0,0,20,0.328435605
West Bengal,Bankura,2021,133,561,1,5,10,0.388826679
West Bengal,Bankura,2022,138,599,1,4,3,0.365259319
West Bengal,Bankura,2023,209,749,1,3,5,0.382434321
West Bengal,Barasat,2020,378,1199,2,0,13,0.397482252
West Bengal,Barasat,2021,243,1098,5,2,16,0.441667448
West Bengal,Barasat,2022,260,1133,3,0,13,0.395782987
West Bengal,Barasat,2023,290,1175,2,1,18,0.416796583
West Bengal,Barrackpur P C,2020,425,2571,9,1,23,0.485987626
West Bengal,Barrackpur P C,2021,260,2509,7,1,8,0.446352181
West Bengal,Barrackpur P C,2022,348,2344,6,1,27,0.471109326
West Bengal,Barrackpur P C,2023,244,1967,6,2,7,0.444441031
West Bengal,Baruipur Police,2020,553,2401,2,1,11,0.439728639
West Bengal,Baruipur Police,2021,424,1959,2,1,4,0.410587163
West Bengal,Baruipur Police,2022,576,2103,6,6,3,0.47758709
West Bengal,Baruipur Police,2023,429,1786,3,3,0,0.404769751
