district,state,year,pop_density
UttarPradesh,Farrukhabad,2015,942.61
UttarPradesh,Fatehpur,2015,678.59
UttarPradesh,Firozabad,2015,1128.18
UttarPradesh,GautamBuddhaNagar,2015,2412.55
UttarPradesh,Ghaziabad,2015,3340.86
UttarPradesh,Ghazipur,2015,1151.37
UttarPradesh,Gonda,2015,833.54
UttarPradesh,Gorakhpur,2015,1480.32
UttarPradesh,Hamirpur,2015,114.88
UttarPradesh,Hamirpur,2015,339.77
UttarPradesh,Hapur,2015,1447.33
UttarPradesh,Hardoi,2015,743.18
UttarPradesh,Hathras,2015,1011.25
UttarPradesh,Jalaun,2015,410.33
UttarPradesh,Jaunpur,2015,1163.67
UttarPradesh,Jhansi,2015,425.3
UttarPradesh,Kannauj,2015,874
UttarPradesh,KanpurDehat,2015,605.97
UttarPradesh,KanpurNagar,2015,1611.79
UttarPradesh,Kasganj,2015,765.24
UttarPradesh,Kaushambi,2015,1740.17
UttarPradesh,Kushinagar,2015,1362.36
UttarPradesh,LakhimpurKheri,2015,567.38
UttarPradesh,Lalitpur,2015,268.65
UttarPradesh,Lucknow,2015,2105.17
UttarPradesh,Maharajganj,2015,1070.6
UttarPradesh,Mahoba,2015,323.91
UttarPradesh,Mainpuri,2015,736.35
UttarPradesh,Mathura,2015,835.46
UttarPradesh,Mau,2015,1304.54
UttarPradesh,Meerut,2015,1435.1
UttarPradesh,Mirzapur,2015,653.3
UttarPradesh,Moradabad,2015,1554.09
UttarPradesh,Muzaffarnagar,2015,1155.84
UttarPradesh,Pilibhit,2015,616.77
UttarPradesh,Pratapgarh,2015,259.3
UttarPradesh,Pratapgarh,2015,972.89
UttarPradesh,RaeBareli,2015,810.95
UttarPradesh,Rampur,2015,1063.77
UttarPradesh,Saharanpur,2015,1003.56
UttarPradesh,Sambhal,2015,1063.32
UttarPradesh,SantKabirNagar,2015,1123.15
UttarPradesh,SantRaviDasNagar,2015,1752.54
UttarPradesh,Shahjahanpur,2015,736.19
UttarPradesh,Shamli,2015,998.34
UttarPradesh,Shravasti,2015,792.88
UttarPradesh,SiddharthNagar,2015,1027.15
UttarPradesh,Sitapur,2015,854.19
UttarPradesh,Sonbhadra,2015,304
UttarPradesh,Sultanpur,2015,978.67
UttarPradesh,Unnao,2015,718.99
UttarPradesh,Varanasi,2015,2723.45
Uttarakhand,Almora,2015,212.11
Uttarakhand,Bageshwar,2015,115.06
Uttarakhand,Chamoli,2015,58.23
Uttarakhand,Chamoli,2015,0
Uttarakhand,Chamoli,2015,8415.73
Uttarakhand,Chamoli,2015,0
Uttarakhand,Champawat,2015,125.57
Uttarakhand,Dehradun,2015,594.79
Uttarakhand,Garhwal,2015,175.26
Uttarakhand,Hardwar,2015,919.33
Uttarakhand,Nainital,2015,254.25
Uttarakhand,Pithoragarh,2015,73.92
Uttarakhand,Pithoragarh,2015,0
Uttarakhand,Pithoragarh,2015,2583.56
Uttarakhand,Pithoragarh,2015,0.04
Uttarakhand,Rudraprayag,2015,110.06
Uttarakhand,TehriGarhwal,2015,131.57
Uttarakhand,UdhamSinghNagar,2015,681.53
Uttarakhand,Uttarkashi,2015,56.59
Uttarakhand,Uttarkashi,2015,0.04
Uttarakhand,Uttarkashi,2015,406.76
Uttarakhand,Uttarkashi,2015,0.29
WestBengal,Alipurduar,2015,480.37
WestBengal,Bankura,2015,539.86
WestBengal,Barddhaman,2015,1206.93
WestBengal,Birbhum,2015,845.19
WestBengal,DakshinDinajpur,2015,788.32
WestBengal,Darjiling,2015,618.77
WestBengal,Haora,2015,2882.48
WestBengal,Hugli,2015,1781.74
WestBengal,Jalpaiguri,2015,789.5
WestBengal,KochBihar,2015,915.21
WestBengal,Kolkata,2015,36426.68
WestBengal,Maldah,2015,1068.41
WestBengal,Murshidabad,2015,1428.12
WestBengal,Nadia,2015,1297.85
WestBengal,North24Parganas,2015,1784.28
WestBengal,PashchimMedinipur,2015,679.11
WestBengal,PurbaMedinipur,2015,1363.48
WestBengal,Puruliya,2015,504.09
WestBengal,South24Parganas,2015,2071.75
WestBengal,UttarDinajpur,2015,954.9
AndamanandNicobar,NicobarIslands,2020,19.91
AndamanandNicobar,NorthandMiddleAndaman,2020,30.71
AndamanandNicobar,SouthAndaman,2020,98.17
AndhraPradesh,Anantapur,2020,232.2
AndhraPradesh,Chittoor,2020,299.48
AndhraPradesh,EastGodavari,2020,517.35
AndhraPradesh,Guntur,2020,464.96
AndhraPradesh,Krishna,2020,542.33
AndhraPradesh,Kurnool,2020,251.21
AndhraPradesh,Nellore,2020,245.83
AndhraPradesh,Prakasam,2020,205.44
AndhraPradesh,Srikakulam,2020,472.03
AndhraPradesh,Visakhapatnam,2020,418.67
AndhraPradesh,Vizianagaram,2020,398.9
AndhraPradesh,WestGodavari,2020,539.67
AndhraPradesh,Y.S.R.,2020,205.85
ArunachalPradesh,Anjaw,2020,6.87
ArunachalPradesh,Anjaw,2020,6.54
ArunachalPradesh,Anjaw,2020,2.51
ArunachalPradesh,Anjaw,2020,2.39
ArunachalPradesh,Changlang,2020,34.47
ArunachalPradesh,DibangValley,2020,0.86
ArunachalPradesh,EastKameng,2020,19.73
ArunachalPradesh,EastSiang,2020,75.64
ArunachalPradesh,EastSiang,2020,43.04
ArunachalPradesh,EastSiang,2020,26.8
ArunachalPradesh,EastSiang,2020,15.25
ArunachalPradesh,KurungKumey,2020,14.88
ArunachalPradesh,Lohit,2020,24.27
ArunachalPradesh,Lohit,2020,0
ArunachalPradesh,Lohit,2020,666.74
ArunachalPradesh,Lohit,2020,0
ArunachalPradesh,Longding,2020,62.98
ArunachalPradesh,LowerDibangValley,2020,37.07
ArunachalPradesh,LowerDibangValley,2020,7.11
ArunachalPradesh,LowerDibangValley,2020,12.07
ArunachalPradesh,LowerDibangValley,2020,2.32
ArunachalPradesh,LowerSubansiri,2020,37.04
ArunachalPradesh,Namsai,2020,190.94
ArunachalPradesh,PapumPare,2020,57.87
ArunachalPradesh,Tawang,2020,26.18
ArunachalPradesh,Tirap,2020,64.24
ArunachalPradesh,UpperSiang,2020,5.16
ArunachalPradesh,UpperSubansiri,2020,16.06
ArunachalPradesh,WestKameng,2020,14.92
ArunachalPradesh,WestSiang,2020,14.81
Assam,Baksa,2020,476.43
Assam,Barpeta,2020,782.89
Assam,Bongaigaon,2020,563.59
Assam,Cachar,2020,517.34
Assam,Chirang,2020,493.36
Assam,Darrang,2020,658.32
Assam,Dhemaji,2020,279.96
Assam,Dhubri,2020,767.09
Assam,Dibrugarh,2020,419.04
Assam,DimaHasao,2020,52.62
Assam,Goalpara,2020,555.47
Assam,Golaghat,2020,334.78
Assam,Hailakandi,2020,529.65
Assam,Jorhat,2020,413.92
Assam,Kamrup,2020,483.14
Assam,KamrupMetropolitan,2020,1753.4
Assam,KarbiAnglong,2020,83.11
Assam,Karimganj,2020,732.66
Assam,Kokrajhar,2020,313.18
Assam,Lakhimpur,2020,374.15
Assam,Morigaon,2020,696.16
Assam,Nagaon,2020,797.87
Assam,Nalbari,2020,914.58
Assam,Sivasagar,2020,490.69
Assam,Sonitpur,2020,401.25
Assam,Tinsukia,2020,340.57
Assam,Udalguri,2020,447.11
Bihar,Araria,2020,1243.57
Bihar,Arwal,2020,983.75
Bihar,Aurangabad,2020,944.85
Bihar,Aurangabad,2020,1280.53
Bihar,Banka,2020,897.48
Bihar,Begusarai,2020,1891.62
Bihar,Bhagalpur,2020,1315.14
Bihar,Bhojpur,2020,1369.75
Bihar,Buxar,2020,1209.57
Bihar,Darbhanga,2020,1919.97
Bihar,Gaya,2020,1057.99
Bihar,Gopalganj,2020,1436.8
Bihar,Jamui,2020,696.69
Bihar,Jehanabad,2020,1459.75
Bihar,Kaimur,2020,560.02
Bihar,Katihar,2020,1154.61
Bihar,Khagaria,2020,1364.54
Bihar,Kishanganj,2020,1045.61
Bihar,Lakhisarai,2020,941.9
Bihar,Madhepura,2020,1324.82
Bihar,Madhubani,2020,1451.05
Bihar,Munger,2020,1177.16
Bihar,Muzaffarpur,2020,1843.89
Bihar,Nalanda,2020,1503.39
Bihar,Nawada,2020,1090.7
Bihar,PashchimChamparan,2020,886.07
Bihar,Patna,2020,2210.82
Bihar,PurbaChamparan,2020,1534.47
Bihar,Purnia,2020,1219.01
Bihar,Rohtas,2020,923.96
Bihar,Saharsa,2020,1381.98
Bihar,Samastipur,2020,1903.72
Bihar,Saran,2020,1752.23
Bihar,Sheikhpura,2020,1221.38
Bihar,Sheohar,2020,1733.23
Bihar,Sitamarhi,2020,1856.01
Bihar,Siwan,2020,1736.56
Bihar,Supaul,2020,1137.02
Bihar,Vaishali,2020,2141.39
Chandigarh,Chandigarh,2020,7952.5
Chhattisgarh,Balod,2020,262.29
Chhattisgarh,BalodaBazar,2020,330.2
Chhattisgarh,Balrampur,2020,129.62
Chhattisgarh,Balrampur,2020,397.01
Chhattisgarh,Bastar,2020,163.92
Chhattisgarh,Bemetara,2020,314.24
Chhattisgarh,Bijapur,2020,32.36
Chhattisgarh,Bijapur,2020,285.49
Chhattisgarh,Bilaspur,2020,402.49
Chhattisgarh,Bilaspur,2020,86.38
Chhattisgarh,Dantewada,2020,106.64
Chhattisgarh,Dhamtari,2020,223.74
Chhattisgarh,Durg,2020,750.8
Chhattisgarh,Gariaband,2020,118.65
Chhattisgarh,Janjgir-Champa,2020,503.71
Chhattisgarh,Jashpur,2020,165.13
Chhattisgarh,Kabeerdham,2020,235.82
Chhattisgarh,Kondagaon,2020,127.88
Chhattisgarh,Korba,2020,213.03
Chhattisgarh,Koriya,2020,115.83
Chhattisgarh,Mahasamund,2020,241.19
Chhattisgarh,Mungeli,2020,289.33
Chhattisgarh,Narayanpur,2020,32.51
Chhattisgarh,Raigarh,2020,230.1
Chhattisgarh,Raigarh,2020,409.92
Chhattisgarh,Raipur,2020,851.76
Chhattisgarh,Rajnandgaon,2020,216.89
Chhattisgarh,Sukma,2020,50.14
Chhattisgarh,Surajpur,2020,163.62
Chhattisgarh,Surguja,2020,242.24
Chhattisgarh,UttarBastarKanker,2020,124.23
DadraandNagarHaveli,DadraandNagarHaveli,2020,1152.33
DamanandDiu,Daman,2020,2331.65
DamanandDiu,Diu,2020,2872.8
Goa,NorthGoa,2020,493.27
Goa,SouthGoa,2020,346.26
Gujarat,Ahmadabad,2020,1142.55
Gujarat,Amreli,2020,228.73
Gujarat,Anand,2020,961.83
Gujarat,Aravalli,2020,374.71
Gujarat,BanasKantha,2020,333.1
Gujarat,Bharuch,2020,320.29
Gujarat,Bhavnagar,2020,393.6
Gujarat,Botad,2020,314.07
Gujarat,ChhotaUdaipur,2020,346.66
Gujarat,Dahod,2020,639.82
Gujarat,DevbhumiDwarka,2020,195.09
Gujarat,Gandhinagar,2020,628.85
Gujarat,GirSomnath,2020,528.09
Gujarat,Jamnagar,2020,225.81
Gujarat,Junagadh,2020,294.61
Gujarat,Kachchh,2020,56.97
Gujarat,Kheda,2020,566.53
Gujarat,Mahesana,2020,514.35
Gujarat,Mahisagar,2020,458.27
Gujarat,Morbi,2020,218.56
Gujarat,Narmada,2020,234.06
Gujarat,Navsari,2020,678.88
Gujarat,PanchMahals,2020,616.26
Gujarat,Patan,2020,273.08
Gujarat,Porbandar,2020,284.15
Gujarat,Rajkot,2020,452.12
Gujarat,SabarKantha,2020,371.89
Gujarat,Surat,2020,1820.62
Gujarat,Surendranagar,2020,191.53
Gujarat,Tapi,2020,302.24
Gujarat,TheDangs,2020,155.53
Gujarat,Vadodara,2020,853.51
Gujarat,Valsad,2020,676.82
Haryana,Ambala,2020,798.46
Haryana,Bhiwani,2020,393.78
Haryana,Faridabad,2020,2145.08
Haryana,Fatehabad,2020,421.58
Haryana,Gurgaon,2020,1616.51
Haryana,Hisar,2020,480.01
Haryana,Jhajjar,2020,540.17
Haryana,Jind,2020,543.5
Haryana,Kaithal,2020,546.6
Haryana,Karnal,2020,666.69
Haryana,Kurukshetra,2020,627.82
Haryana,Mahendragarh,2020,514.23
Haryana,Mewat,2020,771.54
Haryana,Palwal,2020,1022.77
Haryana,Panchkula,2020,759.08
Haryana,Panipat,2020,1112.83
Haryana,Rewari,2020,650.38
Haryana,Rohtak,2020,727.16
Haryana,Sirsa,2020,347.86
Haryana,Sonipat,2020,778.21
Haryana,Yamunanagar,2020,924.09
HimachalPradesh,Bilaspur,2020,1910.46
HimachalPradesh,Bilaspur,2020,410
HimachalPradesh,Chamba,2020,86.81
HimachalPradesh,Hamirpur,2020,446.5
HimachalPradesh,Hamirpur,2020,1277.46
HimachalPradesh,Kangra,2020,289.61
HimachalPradesh,Kinnaur,2020,14.44
HimachalPradesh,Kinnaur,2020,0.01
HimachalPradesh,Kinnaur,2020,0
HimachalPradesh,Kinnaur,2020,789.68
HimachalPradesh,Kinnaur,2020,0.43
HimachalPradesh,Kinnaur,2020,0.11
HimachalPradesh,Kinnaur,2020,898.03
HimachalPradesh,Kinnaur,2020,0.49
HimachalPradesh,Kinnaur,2020,0.13
HimachalPradesh,Kullu,2020,84.64
HimachalPradesh,Lahul&Spiti,2020,2.43
HimachalPradesh,Lahul&Spiti,2020,0
HimachalPradesh,Lahul&Spiti,2020,172.09
HimachalPradesh,Lahul&Spiti,2020,0.09
HimachalPradesh,Mandi,2020,287.45
HimachalPradesh,Shimla,2020,176.93
HimachalPradesh,Sirmaur,2020,197.3
HimachalPradesh,Solan,2020,359.97
HimachalPradesh,Una,2020,348.81
JammuandKashmir,Anantnag,2020,423.42
JammuandKashmir,Badgam,2020,718.01
JammuandKashmir,Bandipore,2020,89.21
JammuandKashmir,Baramulla,2020,557.21
JammuandKashmir,Doda,2020,233.96
JammuandKashmir,Ganderbal,2020,312.45
JammuandKashmir,Jammu,2020,796.27
JammuandKashmir,Kargil,2020,11.09
JammuandKashmir,Kathua,2020,259.01
JammuandKashmir,Kishtwar,2020,28.16
JammuandKashmir,Kulgam,2020,481.88
JammuandKashmir,Kupwara,2020,363.49
JammuandKashmir,Leh(Ladakh),2020,3.22
JammuandKashmir,Poonch,2020,381.81
JammuandKashmir,Pulwama,2020,917.13
JammuandKashmir,Rajouri,2020,238.06
JammuandKashmir,Ramban,2020,288.52
JammuandKashmir,Reasi,2020,183.13
JammuandKashmir,Samba,2020,520.81
JammuandKashmir,Shupiyan,2020,775.38
JammuandKashmir,Srinagar,2020,2174.59
JammuandKashmir,Udhampur,2020,288.8
Jharkhand,Bokaro,2020,824.58
Jharkhand,Chatra,2020,338.19
Jharkhand,Deoghar,2020,716.7
Jharkhand,Dhanbad,2020,1508.3
Jharkhand,Dumka,2020,395.69
Jharkhand,Garhwa,2020,402.09
Jharkhand,Giridih,2020,578.89
Jharkhand,Godda,2020,655.58
Jharkhand,Gumla,2020,228.84
Jharkhand,Hazaribagh,2020,462.01
Jharkhand,Jamtara,2020,478.22
Jharkhand,Khunti,2020,230.51
Jharkhand,Kodarma,2020,494.39
Jharkhand,Latehar,2020,210.85
Jharkhand,Lohardaga,2020,362.7
Jharkhand,Pakur,2020,528.63
Jharkhand,Palamu,2020,499.39
Jharkhand,PashchimiSinghbhum,2020,241.21
Jharkhand,PurbiSinghbhum,2020,811.7
Jharkhand,Ramgarh,2020,776.87
Jharkhand,Ranchi,2020,719.84
Jharkhand,Sahibganj,2020,830.32
Jharkhand,Saraikela-kharsawan,2020,379.1
Jharkhand,Simdega,2020,180.48
Karnataka,Bagalkot,2020,306.5
Karnataka,Bangalore,2020,6296.4
Karnataka,BangaloreRural,2020,522.69
Karnataka,Belgaum,2020,396.57
Karnataka,Bellary,2020,330.34
Karnataka,Bidar,2020,341.51
Karnataka,Bijapur,2020,26.95
Karnataka,Bijapur,2020,237.78
Karnataka,Chamrajnagar,2020,195.32
Karnataka,Chikballapura,2020,309.53
Karnataka,Chikmagalur,2020,171.22
Karnataka,Chitradurga,2020,214.02
Karnataka,DakshinaKannada,2020,508.25
Karnataka,Davanagere,2020,377.59
Karnataka,Dharwad,2020,478.83
Karnataka,Gadag,2020,266.72
Karnataka,Gulbarga,2020,251.99
Karnataka,Hassan,2020,280.69
Karnataka,Haveri,2020,338.62
Karnataka,Kodagu,2020,158.04
Karnataka,Kolar,2020,415.69
Karnataka,Koppal,2020,271.71
Karnataka,Mandya,2020,365.03
Karnataka,Mysore,2020,539.69
Karnataka,Raichur,2020,251.06
Karnataka,Ramanagara,2020,338.53
Karnataka,Shimoga,2020,203.95
Karnataka,Tumkur,2020,271.37
Karnataka,Udupi,2020,321.17
Karnataka,UttaraKannada,2020,155.38
Karnataka,Yadgir,2020,247.25
Kerala,Alappuzha,2020,2076.81
Kerala,Ernakulam,2020,1939.83
Kerala,Idukki,2020,229.91
Kerala,Kannur,2020,909.56
Kerala,Kasaragod,2020,642.64
Kerala,Kollam,2020,1425.65
Kerala,Kottayam,2020,944.51
Kerala,Kozhikode,2020,1988.59
Kerala,Malappuram,2020,1709.99
Kerala,Palakkad,2020,657.69
Kerala,Pathanamthitta,2020,536.34
Kerala,Thiruvananthapuram,2020,2085.9
Kerala,Thrissur,2020,1461.63
Kerala,Wayanad,2020,588.24
Lakshadweep,Lakshadweep,2020,1871.16
MadhyaPradesh,AgarMalwa,2020,236.79
MadhyaPradesh,Alirajpur,2020,263.96
MadhyaPradesh,Anuppur,2020,342.63
MadhyaPradesh,Ashoknagar,2020,215.73
MadhyaPradesh,Balaghat,2020,204.44
MadhyaPradesh,Barwani,2020,313.75
MadhyaPradesh,Betul,2020,178.74
MadhyaPradesh,Bhind,2020,429.64
MadhyaPradesh,Bhopal,2020,1106.69
MadhyaPradesh,Burhanpur,2020,273.53
MadhyaPradesh,Chhatarpur,2020,233.69
MadhyaPradesh,Chhindwara,2020,202.64
MadhyaPradesh,Damoh,2020,196.25
MadhyaPradesh,Datia,2020,355.24
MadhyaPradesh,Dewas,2020,255.05
MadhyaPradesh,Dhar,2020,316.67
MadhyaPradesh,Dindori,2020,149.52
MadhyaPradesh,EastNimar,2020,196.73
MadhyaPradesh,Guna,2020,220.65
MadhyaPradesh,Gwalior,2020,522.43
MadhyaPradesh,Harda,2020,205.17
MadhyaPradesh,Hoshangabad,2020,213.87
MadhyaPradesh,Indore,2020,1064.56
MadhyaPradesh,Jabalpur,2020,618.46
MadhyaPradesh,Jhabua,2020,346.18
MadhyaPradesh,Katni,2020,309.23
MadhyaPradesh,Mandla,2020,152.86
MadhyaPradesh,Mandsaur,2020,258.43
MadhyaPradesh,Morena,2020,458.08
MadhyaPradesh,Narsimhapur,2020,250.33
MadhyaPradesh,Neemuch,2020,206.96
MadhyaPradesh,Panna,2020,169.09
MadhyaPradesh,Raisen,2020,179.82
MadhyaPradesh,Rajgarh,2020,280.29
MadhyaPradesh,Ratlam,2020,335.5
MadhyaPradesh,Rewa,2020,433.98
MadhyaPradesh,Sagar,2020,269.16
MadhyaPradesh,Satna,2020,343.46
MadhyaPradesh,Sehore,2020,230.79
MadhyaPradesh,Seoni,2020,180.09
MadhyaPradesh,Shahdol,2020,183.1
MadhyaPradesh,Shajapur,2020,312.81
MadhyaPradesh,Sheopur,2020,129.73
MadhyaPradesh,Shivpuri,2020,191.28
MadhyaPradesh,Sidhi,2020,269.03
MadhyaPradesh,Singrauli,2020,249.43
MadhyaPradesh,Tikamgarh,2020,327.09
MadhyaPradesh,Ujjain,2020,370.3
MadhyaPradesh,Umaria,2020,163.62
MadhyaPradesh,Vidisha,2020,229.41
MadhyaPradesh,WestNimar,2020,261.13
Maharashtra,Ahmadnagar,2020,301.61
Maharashtra,Akola,2020,369.41
Maharashtra,Amravati,2020,262.08
Maharashtra,Aurangabad,2020,305.32
Maharashtra,Aurangabad,2020,413.8
Maharashtra,Bhandara,2020,313.3
Maharashtra,Bid,2020,266.68
Maharashtra,Buldana,2020,298.27
Maharashtra,Chandrapur,2020,213.72
Maharashtra,Dhule,2020,321.95
Maharashtra,Garhchiroli,2020,83.06
Maharashtra,Gondiya,2020,290.15
Maharashtra,Hingoli,2020,282.22
Maharashtra,Jalgaon,2020,398.44
Maharashtra,Jalna,2020,285.57
Maharashtra,Kolhapur,2020,524.34
Maharashtra,Latur,2020,375.96
Maharashtra,MumbaiCity,2020,47333.44
Maharashtra,MumbaiSuburban,2020,26813.11
Maharashtra,Nagpur,2020,535.09
Maharashtra,Nanded,2020,357.06
Maharashtra,Nandurbar,2020,315.3
Maharashtra,Nashik,2020,451.83
Maharashtra,Osmanabad,2020,249.41
Maharashtra,Palghar,2020,647.22
Maharashtra,Parbhani,2020,320.67
Maharashtra,Pune,2020,695.91
Maharashtra,Raigarh,2020,229.05
Maharashtra,Raigarh,2020,408.05
Maharashtra,Ratnagiri,2020,199.44
Maharashtra,Sangli,2020,380.82
Maharashtra,Satara,2020,307.93
Maharashtra,Sindhudurg,2020,171.17
Maharashtra,Solapur,2020,322.35
Maharashtra,Thane,2020,2048
Maharashtra,Wardha,2020,224.56
Maharashtra,Washim,2020,257.06
Maharashtra,Yavatmal,2020,225.61
Manipur,Bishnupur,2020,649.27
Manipur,Chandel,2020,51.88
Manipur,Churachandpur,2020,65.28
Manipur,ImphalEast,2020,673.87
Manipur,ImphalWest,2020,1289.48
Manipur,Senapati,2020,151.05
Manipur,Tamenglong,2020,40.37
Manipur,Thoubal,2020,795.46
Manipur,Ukhrul,2020,48.31
Meghalaya,EastGaroHills,2020,115
Meghalaya,EastKhasiHills,2020,347.51
Meghalaya,JaintiaHills,2020,130.37
Meghalaya,NorthGaroHills,2020,159.99
Meghalaya,RiBhoi,2020,129.54
Meghalaya,SouthGaroHills,2020,95.18
Meghalaya,SouthWestGaroHills,2020,327.4
Meghalaya,SouthWestKhasiHills,2020,90.66
Meghalaya,WestGaroHills,2020,238.35
Meghalaya,WestKhasiHills,2020,83.78
Mizoram,Aizawl,2020,138.62
Mizoram,Champhai,2020,40.29
Mizoram,Kolasib,2020,88.61
Mizoram,Lawangtlai,2020,59.73
Mizoram,Lunglei,2020,40.88
Mizoram,Mamit,2020,34.98
Mizoram,Saiha,2020,41.7
Mizoram,Serchhip,2020,50.98
Nagaland,Dimapur,2020,628.7
Nagaland,Kiphire,2020,57.16
Nagaland,Kohima,2020,199.42
Nagaland,Longleng,2020,64.44
Nagaland,Mokokchung,2020,112.54
Nagaland,Mon,2020,102.93
Nagaland,Peren,2020,54.47
Nagaland,Phek,2020,79.12
Nagaland,Tuensang,2020,86.76
Nagaland,Wokha,2020,82.77
Nagaland,Zunheboto,2020,82.49
NCTofDelhi,West,2020,13529.44
Odisha,Anugul,2020,212.69
Odisha,Balangir,2020,291.21
Odisha,Baleshwar,2020,662.75
Odisha,Bargarh,2020,260.34
Odisha,Bauda,2020,163.47
Odisha,Bhadrak,2020,635.74
Odisha,Cuttack,2020,829.94
Odisha,Debagarh,2020,123.46
Odisha,Dhenkanal,2020,306.22
Odisha,Gajapati,2020,163.8
Odisha,Ganjam,2020,461.57
Odisha,Jagatsinghapur,2020,749.14
Odisha,Jajapur,2020,709.32
Odisha,Jharsuguda,2020,293.96
Odisha,Kalahandi,2020,226.12
Odisha,Kandhamal,2020,100.75
Odisha,Kendrapara,2020,672.55
Odisha,Kendujhar,2020,244.37
Odisha,Khordha,2020,768.81
Odisha,Koraput,2020,179.81
Odisha,Malkangiri,2020,122.72
Odisha,Mayurbhanj,2020,271.76
Odisha,Nabarangapur,2020,252.15
Odisha,Nayagarh,2020,266.01
Odisha,Nuapada,2020,179.86
Odisha,Puri,2020,519.16
Odisha,Rayagada,2020,149.5
Odisha,Sambalpur,2020,191.15
Odisha,Subarnapur,2020,277.03
Odisha,Sundargarh,2020,239.41
Puducherry,Karaikal,2020,1417.14
Puducherry,Mahe,2020,1015.35
Puducherry,Puducherry,2020,4394.25
Puducherry,Yanam,2020,1466.94
Punjab,Amritsar,2020,1041.2
Punjab,Barnala,2020,466.35
Punjab,Bathinda,2020,486.06
Punjab,Faridkot,2020,451.25
Punjab,FatehgarhSahib,2020,545.33
Punjab,Fazilka,2020,393.99
Punjab,Firozpur,2020,427.49
Punjab,Gurdaspur,2020,702.77
Punjab,Hoshiarpur,2020,519.78
Punjab,Jalandhar,2020,935.06
Punjab,Kapurthala,2020,499.1
Punjab,Ludhiana,2020,1085.89
Punjab,Mansa,2020,338.65
Punjab,Moga,2020,459.86
Punjab,Muktsar,2020,409.36
Punjab,Pathankot,2020,721.43
Punjab,Patiala,2020,650.3
Punjab,Rupnagar,2020,520.22
Punjab,SahibzadaAjitSinghNagar,2020,1365.5
Punjab,Sangrur,2020,502.22
Punjab,ShahidBhagatSinghNagar,2020,531.98
Punjab,TarnTaran,2020,512.35
Rajasthan,Ajmer,2020,346.22
Rajasthan,Alwar,2020,524.55
Rajasthan,Banswara,2020,472.11
Rajasthan,Baran,2020,204.71
Rajasthan,Barmer,2020,107.55
Rajasthan,Bharatpur,2020,563.04
Rajasthan,Bhilwara,2020,267.71
Rajasthan,Bikaner,2020,91.25
Rajasthan,Bundi,2020,229.97
Rajasthan,Chittaurgarh,2020,234.37
Rajasthan,Churu,2020,151.96
Rajasthan,Dausa,2020,597.66
Rajasthan,Dhaulpur,2020,478.24
Rajasthan,Dungarpur,2020,427.97
Rajasthan,Ganganagar,2020,200.47
Rajasthan,Hanumangarh,2020,211.86
Rajasthan,Jaipur,2020,720.28
Rajasthan,Jaisalmer,2020,20.18
Rajasthan,Jalor,2020,200.07
Rajasthan,Jhalawar,2020,264.6
Rajasthan,Jhunjhunun,2020,423.47
Rajasthan,Jodhpur,2020,196.11
Rajasthan,Karauli,2020,329.86
Rajasthan,Kota,2020,424.09
Rajasthan,Nagaur,2020,211.38
Rajasthan,Pali,2020,185.52
Rajasthan,Pratapgarh,2020,235.55
Rajasthan,Pratapgarh,2020,874.55
Rajasthan,Rajsamand,2020,281.12
Rajasthan,SawaiMadhopur,2020,313.26
Rajasthan,Sikar,2020,391.69
Rajasthan,Sirohi,2020,233.77
Rajasthan,Tonk,2020,221.69
Rajasthan,Udaipur,2020,292.23
Sikkim,EastSikkim,2020,339.94
Sikkim,NorthSikkim,2020,10.64
Sikkim,SouthSikkim,2020,204.45
Sikkim,WestSikkim,2020,113.93
TamilNadu,Ariyalur,2020,392.05
TamilNadu,Chennai,2020,26273.77
TamilNadu,Coimbatore,2020,915.81
TamilNadu,Cuddalore,2020,802.97
TamilNadu,Dharmapuri,2020,377.99
TamilNadu,Dindigul,2020,398.03
TamilNadu,Erode,2020,386.76
TamilNadu,Kancheepuram,2020,1247.96
TamilNadu,Kanniyakumari,2020,1314.54
TamilNadu,Karur,2020,389.05
TamilNadu,Krishnagiri,2020,407.78
TamilNadu,Madurai,2020,927.31
TamilNadu,Nagappattinam,2020,727.7
TamilNadu,Namakkal,2020,599.02
TamilNadu,Perambalur,2020,316.83
TamilNadu,Pudukkottai,2020,389.03
TamilNadu,Ramanathapuram,2020,330.93
TamilNadu,Salem,2020,764.88
TamilNadu,Sivaganga,2020,388.62
TamilNadu,Thanjavur,2020,757.25
TamilNadu,TheNilgiris,2020,300.5
TamilNadu,Theni,2020,495.66
TamilNadu,Thiruvallur,2020,1170.13
TamilNadu,Thiruvarur,2020,606.8
TamilNadu,Thoothukkudi,2020,404.83
TamilNadu,Tiruchirappalli,2020,698.73
TamilNadu,Tirunelveli,2020,497.91
TamilNadu,Tiruppur,2020,588.65
TamilNadu,Tiruvannamalai,2020,459.67
TamilNadu,Vellore,2020,699.89
TamilNadu,Viluppuram,2020,573.48
TamilNadu,Virudunagar,2020,500.95
Telangana,Adilabad,2020,176.82
Telangana,Hyderabad,2020,19714.54
Telangana,Karimnagar,2020,345.33
Telangana,Khammam,2020,186.14
Telangana,Mahbubnagar,2020,241.93
Telangana,Medak,2020,336.64
Telangana,Nalgonda,2020,263.51
Telangana,Nizamabad,2020,345.58
Telangana,RangaReddy,2020,1026.78
Telangana,Warangal,2020,297.78
